gene,spearman_r,p_value,n_samples
MXRA5,0.7002,5.174182941050236e-16,100
PROCR,0.7002,5.197240943220378e-16,100
EFL1,0.7001,5.241731104838579e-16,100
ARX,0.7,0.0008475857432479237,19
STC1,0.6998,5.625690623457301e-12,73
CYP4X1,0.6998,5.439419802482245e-16,100
PITPNM1,0.6997,5.558127556787741e-16,100
FABP4,0.6997,5.542300973788666e-16,100
IGF2BP1,0.6995,4.895114539214432e-05,27
ZSCAN18,0.6995,5.735313874317473e-16,100
PNPLA4,0.6994,2.695756159186257e-13,82
GGT5,0.6993,5.82295861582419e-16,100
SEMA3B,0.6992,1.8423546535096874e-10,63
SCHIP1,0.6991,6.050453202902539e-16,100
C2orf88,0.699,6.083464384716731e-16,100
SYNGR3,0.6989,6.202383409860139e-16,100
MSH6,0.6988,6.291180905066783e-16,100
MMRN2,0.6987,6.39195106831879e-16,100
MPP6,0.6987,6.379784399381755e-16,100
GNGT2,0.6987,2.9967960491357094e-09,55
TRPS1,0.6986,6.43494015913547e-16,100
HSPA12B,0.6986,6.436694304145149e-16,100
CEND1,0.6985,6.53945799484681e-16,100
SLPI,0.6985,1.3922246299156305e-14,91
PPM1H,0.6983,6.71420637964409e-16,100
GFOD1,0.6983,6.712050097007748e-16,100
GAS2,0.6983,3.0327051546702544e-13,82
ITPRID2,0.698,6.941106164122877e-16,100
VWA5B2,0.6979,3.16287192244498e-13,82
KCTD14,0.6978,3.2268514689449366e-13,82
GALNT18,0.6977,2.252684210251456e-06,36
RND2,0.6974,7.567382764301835e-16,100
C17orf97,0.6974,7.586284644707557e-16,100
SIX1,0.6973,3.727702749573751e-05,28
PGM2L1,0.6973,7.717747622629459e-16,100
ZMAT4,0.6971,1.6462995112151128e-14,91
BDH2,0.697,8.00880446530478e-16,100
C1R,0.6968,8.16119080581017e-16,100
TP53BP1,0.6966,8.410897794326503e-16,100
GNE,0.6965,8.56703288641481e-16,100
TRIM22,0.6965,8.551493872571311e-16,100
RDX,0.6965,8.573303657533439e-16,100
MAPK11,0.6964,8.667011937373335e-16,100
FOCAD,0.6963,8.797847039752927e-16,100
ABHD6,0.6962,8.885199017042868e-16,100
FAF1,0.6961,9.00156022050055e-16,100
PDIA3,0.6961,8.955267871307101e-16,100
CELF3,0.6958,1.7563926987408014e-10,64
EZH2,0.6958,1.9293770247610326e-14,91
S100A3,0.6957,1.9460743689906312e-14,91
CHGA,0.6956,9.61732935102459e-16,100
SLC9A3R1,0.6955,9.788585719252822e-16,100
CTBS,0.6953,1.003233577127832e-15,100
NCAM1,0.6952,1.013613999912936e-15,100
COX7A1,0.6952,2.067714298397624e-14,91
C5AR1,0.6949,1.0576814100381353e-15,100
CGREF1,0.6949,1.0624302383436946e-15,100
IGSF6,0.6948,4.46176743590759e-13,82
MAPKAPK3,0.6947,1.0928390943218261e-15,100
UBAP2,0.6946,1.1041939299499093e-15,100
PKN3,0.6945,0.0013817713318639618,18
CHAF1A,0.6944,1.1300597633646183e-15,100
CXCL14,0.6943,1.1461679348559288e-15,100
IKBKB,0.6942,1.1667020804220548e-15,100
PRXL2A,0.6942,1.1676164758139957e-15,100
CAP1,0.694,1.1878766021723465e-15,100
CCER2,0.6939,0.0014029874730435094,18
C10orf105,0.6939,5.958860178758508e-05,27
FARP1,0.6938,1.2197292378280673e-15,100
MVB12B,0.6936,1.25549733833179e-15,100
GTSE1,0.6936,6.088579670966233e-09,54
GSTK1,0.6936,1.2543389585646043e-15,100
IL33,0.6936,1.2515543057153829e-15,100
NUP210,0.6935,1.270381613596383e-15,100
RASSF8,0.6935,1.2656956137156118e-15,100
FSD1,0.6933,1.3134873131284234e-15,100
LIPE,0.6933,1.3083288090608174e-15,100
EGFLAM,0.6933,9.285705476566404e-08,46
PHKG1,0.6932,1.324759489206646e-15,100
DOK1,0.6931,1.3417887458654756e-15,100
CDKN2A,0.693,1.356070395549679e-15,100
VRK2,0.6929,3.127190533944652e-10,63
