gene,spearman_r,p_value,n_samples
PPAT,0.8685,2.1253638129983944e-64,207
CDH3,0.8684,2.3008402169164933e-64,207
ASRGL1,0.8684,2.308828254578764e-64,207
MEOX2,0.8683,1.5822598016586702e-58,188
BTN3A3,0.8683,2.4348424620056223e-64,207
KLRG2,0.868,2.9283295125209684e-64,207
POF1B,0.8678,3.538329227726742e-64,207
DNAJC9,0.8677,3.811666755026059e-64,207
MICAL1,0.8677,3.815061120793716e-64,207
GART,0.8676,3.925379275006112e-64,207
PAICS,0.8675,4.309452892257923e-64,207
IGF2BP2,0.8673,4.9756469442363534e-64,207
MOXD1,0.8673,5.109491247873603e-64,207
TREM1,0.8672,5.255858269089732e-64,207
ITGA9,0.8672,5.262394133263825e-64,207
GSDME,0.8672,5.2721106942607355e-64,207
NLN,0.867,6.292520017671881e-64,207
UMPS,0.867,6.345392581483815e-64,207
SYNPO,0.8667,7.577262198147619e-64,207
ADCY9,0.8667,7.796674560037266e-64,207
VSNL1,0.8666,8.042439950553764e-64,207
ARHGEF17,0.8665,8.974673086762432e-64,207
KIF4A,0.8665,8.90039951137324e-64,207
PAK1,0.8664,9.427127703425105e-64,207
MYO9A,0.8663,1.012010399314958e-63,207
PRF1,0.8662,1.0664071370157078e-63,207
SLC16A1,0.8661,1.2149087575329851e-63,207
CELF2,0.8661,1.1480530293031901e-63,207
ANO6,0.866,1.301477172967441e-63,207
GMPS,0.866,1.2755301960260838e-63,207
USHBP1,0.8659,7.647894666328825e-58,188
ARFGEF3,0.8659,1.3414352704621983e-63,207
PYCR1,0.8659,1.3823372712628095e-63,207
NEBL,0.8659,1.3638581591287664e-63,207
KIF21A,0.8654,1.9731183946205207e-63,207
RGCC,0.8654,1.9685377049813186e-63,207
ADGRG6,0.8654,1.9674867188857828e-63,207
HGF,0.8653,2.077190950544635e-63,207
MTHFD2,0.8652,2.2443781337743395e-63,207
PDCD11,0.8651,2.436619441703021e-63,207
PLAAT3,0.8651,1.2725869857760042e-54,178
BASP1,0.8649,2.6882938523874574e-63,207
GDF10,0.8649,2.828257637780158e-63,207
GPSM1,0.8647,3.298765491995552e-63,207
STOM,0.8647,3.139714368772502e-63,207
A2M,0.8647,3.1336144602697186e-63,207
