gene,spearman_r,p_value,n_samples
H6PD,0.8615,9.30097894673579e-56,185
ARHGAP9,0.8615,9.198193959487698e-56,185
NR3C1,0.8615,9.434007600050842e-56,185
APOL3,0.8613,1.0321035636564156e-55,185
CD93,0.8612,1.0933696919431236e-55,185
C1orf210,0.8611,1.412828194358114e-48,161
FBXO2,0.861,1.2783584542720226e-55,185
KCTD1,0.861,3.041871734276645e-48,160
JCAD,0.8609,1.3656946786040668e-55,185
PTK7,0.8605,1.7549100612875185e-55,185
CD3G,0.8605,3.829539967381296e-25,82
KIF13B,0.8604,1.876351191739368e-55,185
GAS2L3,0.8604,1.0561152388927783e-20,67
CAPG,0.8603,1.9747684398025426e-55,185
SLC6A13,0.8603,1.9898712367452655e-55,185
AMT,0.8603,1.9508490650491014e-55,185
ETS1,0.8602,2.6396767903318366e-51,171
EGFR,0.8601,2.2346011662863447e-55,185
PGM2L1,0.8601,2.214423649144896e-55,185
ADH1B,0.86,2.370461958405183e-55,185
OXCT1,0.8599,2.4408003087236614e-55,185
SHC1,0.8599,2.4702180628844868e-55,185
AUH,0.8599,2.5261709527766508e-55,185
GALM,0.8597,2.8212321109794446e-55,185
SPATA18,0.8595,3.1446317826173397e-55,185
TREH,0.8595,1.3817308039134823e-52,176
ALDH4A1,0.8594,3.438951979272311e-55,185
ETNK2,0.8594,1.4219262036212793e-52,176
PRKCZ,0.8593,3.5662284621586264e-55,185
EVL,0.8592,3.667314100786397e-55,185
MISP,0.8591,3.944813008103374e-55,185
GMFG,0.8591,3.9627458714539915e-55,185
KHK,0.8591,3.951199399781061e-55,185
SLFN11,0.8591,4.031770663148344e-55,185
DDC,0.8587,5.159693415651533e-55,185
GIPC2,0.8586,5.307321534613839e-55,185
LMO7,0.8585,5.7792575263823776e-55,185
RAB3B,0.8585,2.5046485455384347e-24,80
KIF12,0.8585,5.818338264153816e-55,185
RASL12,0.8582,2.9045341739327277e-29,97
TUBB6,0.858,7.70336204840896e-55,185
TTC38,0.858,7.551876108093904e-55,185
CD300A,0.8579,7.61817251898227e-32,106
OLFML2A,0.8578,1.0781829444376827e-48,164
TACC2,0.8578,8.7201165155557e-55,185
TACO1,0.8578,8.964427927642448e-55,185
PPP1R9A,0.8577,9.380316758776659e-55,185
ACSL4,0.8575,1.048455182102959e-54,185
VSIR,0.8574,1.0720678904986565e-54,185
PPP1R3G,0.8574,1.1093214655258832e-54,185
