gene,spearman_r,p_value,n_samples
ATP11C,0.6048,3.2800487594872976e-12,109
NEDD1,0.6048,3.285254452063369e-12,109
NR2F2,0.6048,4.239970153888594e-11,98
UGT1A7,0.6047,3.333957484130427e-12,109
TMOD3,0.6047,3.3247738905775707e-12,109
AS3MT,0.6046,3.3610371476322686e-12,109
DTNA,0.6046,3.3703123881734193e-12,109
MTA1,0.6046,3.3741503566537087e-12,109
EIF3G,0.6045,3.4048153625146455e-12,109
TOR3A,0.6044,3.4244288322862333e-12,109
CHM,0.6044,3.446449648517367e-12,109
ARL15,0.6043,3.478483612810271e-12,109
DUSP9,0.6042,4.874562133772188e-08,68
SIPA1L1,0.604,3.5918211798106322e-12,109
PVR,0.604,3.5918904500066455e-12,109
RRP1,0.604,3.5951348959095247e-12,109
DUT,0.604,3.572401702185981e-12,109
CD58,0.6038,3.6520372696652286e-12,109
C5orf22,0.6038,3.639921363260493e-12,109
GHDC,0.6037,3.706930886853912e-12,109
TPMT,0.6034,3.824317984532705e-12,109
POFUT2,0.6033,3.865149546225877e-12,109
NEK7,0.6033,3.845368261101434e-12,109
ALDH2,0.6032,3.871455303448229e-12,109
USP3,0.6032,3.889249471916532e-12,109
SLC30A1,0.6031,3.908307644270689e-12,109
STXBP5,0.6031,3.924004137721221e-12,109
SSBP3,0.6031,1.5717339120294993e-11,103
SERPINF1,0.6029,4.007312340475121e-12,109
PTGES3L-AARSD1,0.6029,0.010406870395559816,17
AK6,0.6028,4.069058179699812e-12,109
RPIA,0.6028,4.065578834435881e-12,109
GOPC,0.6028,4.06499468477293e-12,109
IGHA1,0.6028,4.03726862287472e-12,109
ZBTB7B,0.6027,4.088688063272869e-12,109
TIMM44,0.6027,4.076638457766004e-12,109
BRIX1,0.6026,4.122001695228829e-12,109
RBM34,0.6026,4.149458490742802e-12,109
DNAJB4,0.6025,4.175173045776058e-12,109
MICAL3,0.6023,4.2617300019856255e-12,109
SYNJ2,0.6023,4.26371133186566e-12,109
FAM168B,0.6023,5.379439391170016e-10,88
LTBP1,0.6023,5.370083144181307e-10,88
FAM111B,0.602,2.189437896906503e-10,92
DENND2B,0.602,4.375119289888131e-12,109
KIFC3,0.6019,4.453415871058722e-12,109
IRF2BP1,0.6018,4.486910986716384e-12,109
PURB,0.6017,4.547432759517961e-12,109
