gene,tumor_r,normal_r,delta_r
RPL37,0.1408,0.0424,0.09840000000000002
ZNF25,0.2088,0.1104,0.09840000000000002
NRDE2,0.5205,0.4221,0.09839999999999999
FGD3,0.7516,0.6533,0.09830000000000005
ENTPD1,0.4225,0.3242,0.0983
RAB43,0.4907,0.3924,0.0983
LMNB2,-0.5058,-0.6041,0.09829999999999994
CCDC6,0.8744,0.7761,0.09829999999999994
CEP55,0.7279,0.6296,0.09829999999999994
SASH3,0.7491,0.651,0.09809999999999997
IRF6,0.7551,0.657,0.09809999999999997
PEAK1,0.6002,0.5021,0.09809999999999997
RHOB,0.3446,0.2467,0.09790000000000001
TOM1,0.6317,0.5338,0.09789999999999999
CST4,0.5962,0.4983,0.09789999999999993
ADNP2,0.2914,0.1936,0.0978
KDM1B,0.5226,0.425,0.09759999999999996
KLK6,0.6986,0.6011,0.09750000000000003
IDH3A,0.1945,0.097,0.0975
TRIM14,0.5524,0.4549,0.09749999999999998
VPS54,0.0738,-0.0235,0.0973
TCEAL9,0.2269,0.1296,0.0973
TJP1,0.7033,0.6061,0.09720000000000006
PCYT2,0.5725,0.4753,0.09720000000000001
AMBP,-0.1324,-0.2296,0.09720000000000001
CD2AP,0.8022,0.7051,0.09710000000000008
ATR,0.3421,0.2451,0.097
BAP1,0.2839,0.1869,0.09699999999999998
DYSF,0.5833,0.4865,0.09680000000000005
KRT4,0.7503,0.6535,0.0968
CLNS1A,0.4118,0.3151,0.09670000000000001
SBF2,0.4045,0.3079,0.09660000000000002
NAF1,0.5412,0.4446,0.09660000000000002
ACAN,0.2911,0.1946,0.09650000000000003
NSUN2,0.6588,0.5623,0.09650000000000003
ECSIT,0.4584,0.3619,0.09649999999999997
ARCN1,0.3826,0.2861,0.09649999999999997
KAT5,0.0942,-0.0022,0.0964
KATNBL1,0.3187,0.2223,0.09639999999999999
SLC9A3R1,0.9143,0.818,0.09630000000000005
CRB3,0.3131,0.2168,0.0963
TTC30B,0.3648,0.2686,0.09620000000000001
SZT2,-0.1172,-0.2134,0.09620000000000001
ZDHHC21,0.1866,0.0904,0.0962
COL1A2,0.6991,0.603,0.09610000000000007
SF3A2,0.1851,0.089,0.09609999999999999
CASP8,0.55,0.454,0.09600000000000003
CEP68,0.3601,0.2642,0.09589999999999999
APOBR,0.7988,0.7029,0.09589999999999999
RGCC,0.5723,0.4765,0.09580000000000005
BRF1,0.1983,0.1026,0.09570000000000001
COPS4,0.2931,0.1975,0.09560000000000002
AMPD3,0.7299,0.6344,0.09550000000000003
CCDC102A,0.548,0.4527,0.09530000000000005
PLOD1,0.6389,0.5436,0.09530000000000005
VPS9D1,0.2981,0.2028,0.09529999999999997
RIPK1,0.6601,0.5649,0.09520000000000006
ZBTB46,0.5831,0.4879,0.09519999999999995
TCTN3,0.2498,0.1547,0.09509999999999999
DOCK11,0.834,0.7389,0.09509999999999996
SSH3,0.6154,0.5204,0.09499999999999997
ACOT4,0.5165,0.4215,0.09499999999999997
DZANK1,0.5346,0.4396,0.09499999999999997
UBL7,0.0294,-0.0654,0.0948
YWHAQ,0.1562,0.0614,0.0948
ATAT1,0.1054,0.0107,0.09469999999999999
KLHL22,0.4958,0.4012,0.09460000000000002
COMMD3,-0.0089,-0.1035,0.09459999999999999
NCAPH2,0.4923,0.3978,0.09450000000000003
TNFRSF19,0.7187,0.6242,0.09450000000000003
SKP2,0.371,0.2765,0.09449999999999997
ZMAT3,0.4784,0.3841,0.0943
EEFSEC,0.5865,0.4922,0.0943
MUC5B,0.8179,0.7236,0.09429999999999994
TRAPPC1,0.1995,0.1053,0.0942
FGFRL1,0.7692,0.675,0.09419999999999995
NACC1,0.3885,0.2944,0.09410000000000002
TOR2A,0.3439,0.2498,0.09409999999999999
SELL,0.564,0.4699,0.09409999999999996
ARHGAP9,0.7438,0.6497,0.09409999999999996
CEP128,0.2504,0.1564,0.094
SRI,0.3092,0.2152,0.09399999999999997
KREMEN1,0.2819,0.1879,0.09399999999999997
ZNF184,0.2149,0.121,0.09390000000000001
GDI2,0.3088,0.2149,0.09390000000000001
MAST3,0.1909,0.097,0.09389999999999998
DNAL1,0.6698,0.576,0.0938
SOX9,0.8702,0.7764,0.0938
RRM2B,0.7014,0.6076,0.0938
SETMAR,0.5593,0.4655,0.0938
UPF3A,0.4498,0.356,0.0938
SPP1,0.7154,0.6217,0.0937
MACF1,0.5392,0.4455,0.0937
PPP1R9A,0.7125,0.6188,0.0937
SYTL1,0.8376,0.744,0.09360000000000002
PRKAA1,0.3905,0.2969,0.09360000000000002
JUP,0.5388,0.4452,0.09359999999999996
PFDN4,0.4031,0.3096,0.09350000000000003
COPA,0.2737,0.1802,0.0935
ISCA2,0.3383,0.2448,0.0935
SESN3,0.7445,0.6511,0.09340000000000004
FDX2,0.0238,-0.0696,0.0934
RNASEH2C,0.476,0.3826,0.09339999999999998
SMIM1,0.4966,0.4032,0.09339999999999998
SLC12A6,0.5301,0.4368,0.0933
RANBP3,0.2004,0.1071,0.0933
SEC23A,0.5904,0.4972,0.09320000000000006
ZNF333,0.2932,0.2,0.0932
SERPINH1,0.6641,0.571,0.09310000000000007
MTSS1,0.3739,0.2808,0.09310000000000002
PBDC1,0.5031,0.41,0.09310000000000002
AGAP3,0.4444,0.3513,0.09310000000000002
PLVAP,0.7089,0.6158,0.09309999999999996
CRIPT,0.3863,0.2932,0.09309999999999996
MIGA1,0.2894,0.1964,0.093
TRIP10,0.7269,0.6339,0.09299999999999997
THYN1,0.3713,0.2784,0.09290000000000004
PPP4C,0.2976,0.2047,0.09289999999999998
RGS10,0.7823,0.6894,0.09289999999999998
MSTO1,0.6643,0.5714,0.09289999999999998
CPEB3,0.4793,0.3865,0.0928
FSCN1,0.8339,0.7411,0.0928
ENTPD3,0.8237,0.7309,0.0928
USP53,0.5328,0.4401,0.09270000000000006
C9orf40,0.4205,0.3278,0.0927
STARD13,0.5569,0.4642,0.09269999999999995
POSTN,0.7582,0.6656,0.09260000000000002
MRPL45,0.3629,0.2703,0.09260000000000002
C2,0.215,0.1224,0.0926
ANKRD44,0.8174,0.7249,0.09250000000000003
TAMM41,0.5022,0.4097,0.09249999999999997
DNALI1,0.8481,0.7557,0.09239999999999993
RPGR,0.6897,0.5973,0.09239999999999993
PFAS,0.6335,0.5411,0.09239999999999993
TFAP2A,0.4503,0.3581,0.0922
SPON2,0.3995,0.3073,0.0922
GULP1,0.605,0.5128,0.09219999999999995
PTK2B,0.7989,0.7068,0.09210000000000007
SNRPE,0.1987,0.1066,0.09209999999999999
CRPPA,0.5899,0.4978,0.09209999999999996
PJA2,0.4223,0.3303,0.09200000000000003
PEX7,0.3484,0.2564,0.09199999999999997
ZNF174,-0.1083,-0.2002,0.0919
PPIB,0.5635,0.4716,0.09189999999999998
PTPRG,0.6914,0.5995,0.09189999999999998
REXO2,0.6785,0.5867,0.09179999999999999
ALDH7A1,0.4934,0.4016,0.09179999999999999
AMFR,0.1987,0.1069,0.09179999999999999
RAPGEF1,0.3529,0.2612,0.0917
VWA5A,0.8651,0.7734,0.0917
ARHGAP24,0.5607,0.4691,0.09159999999999996
RABGGTA,0.644,0.5525,0.09150000000000003
CEACAM5,0.8369,0.7454,0.09150000000000003
PIGR,0.7703,0.6788,0.09150000000000003
MITD1,0.248,0.1566,0.09140000000000001
HP,0.3666,0.2752,0.09139999999999998
TRAF5,0.808,0.7167,0.09130000000000005
FAM107B,0.5976,0.5064,0.09120000000000006
GPRIN3,0.6919,0.601,0.09089999999999998
MRPS26,0.418,0.3271,0.09089999999999998
CREB3L4,0.0552,-0.0356,0.09079999999999999
RNASE1,0.6766,0.5858,0.09079999999999999
TRAM2,0.2817,0.191,0.0907
FOXO1,0.6408,0.5501,0.0907
AKAP8,0.4759,0.3853,0.09060000000000001
ERO1A,0.8581,0.7675,0.09060000000000001
GSR,0.7359,0.6453,0.09060000000000001
PBK,0.8335,0.7431,0.09040000000000004
TRAPPC9,0.0307,-0.0597,0.09040000000000001
SNX2,0.5255,0.4351,0.09039999999999998
FAM221A,0.374,0.2836,0.09039999999999998
PSMD5,0.3595,0.2692,0.09029999999999999
UBXN11,0.6766,0.5863,0.09029999999999994
SRSF8,0.1238,0.0336,0.0902
DENND5A,0.3341,0.2439,0.0902
RBM27,0.2369,0.1467,0.0902
PFDN2,0.3543,0.2642,0.09010000000000001
STK16,0.312,0.2219,0.09010000000000001
HDAC11,0.2788,0.1887,0.09009999999999999
ADH7,0.7006,0.6105,0.09009999999999996
CCDC186,0.7505,0.6604,0.09009999999999996
MISP,0.9127,0.8226,0.09009999999999996
IFT52,0.2375,0.1475,0.09
ZNF532,0.6603,0.5703,0.08999999999999997
MPND,0.2316,0.1417,0.08990000000000001
UFC1,0.5496,0.4597,0.08989999999999998
IQGAP3,0.5509,0.461,0.08989999999999992
NPDC1,0.6363,0.5465,0.08979999999999999
CALB1,0.422,0.3322,0.08979999999999999
TMEM115,0.3912,0.3014,0.08979999999999999
HOXA10,0.5428,0.453,0.08979999999999994
RALGPS2,0.7462,0.6567,0.08950000000000002
TRPC4AP,0.2788,0.1893,0.0895
ZNF3,0.1948,0.1053,0.0895
CPN1,0.0587,-0.0307,0.08940000000000001
PDCD5,0.4664,0.377,0.08939999999999998
PHF10,0.4787,0.3894,0.08929999999999999
IGFBP4,0.776,0.6868,0.08920000000000006
ZNF771,0.2821,0.1929,0.08920000000000003
MLLT1,0.0142,-0.075,0.0892
RNF214,0.0985,0.0093,0.0892
PSMD10,0.2418,0.1526,0.08919999999999997
UAP1L1,0.7245,0.6354,0.08910000000000007
LAMTOR3,0.2629,0.1738,0.08910000000000001
TNPO2,0.3155,0.2265,0.089
CHEK1,0.793,0.7041,0.08890000000000009
NFYC,0.1523,0.0634,0.08889999999999999
WWOX,0.3309,0.2423,0.08860000000000004
SLC41A3,0.2445,0.1559,0.08859999999999998
DDX58,0.6484,0.5599,0.08850000000000002
ARID3A,0.5949,0.5064,0.08850000000000002
GALT,0.5939,0.5054,0.08850000000000002
C1GALT1,0.4517,0.3632,0.08849999999999997
PHLDB3,0.4352,0.3467,0.08849999999999997
ABL1,0.3971,0.3087,0.08840000000000003
LTA4H,0.1889,0.1006,0.08830000000000002
MRPL57,0.3011,0.2128,0.08829999999999999
MPDZ,0.6872,0.599,0.08820000000000006
FASTKD2,0.3978,0.3096,0.0882
IP6K1,0.1943,0.1061,0.0882
TPI1,0.4712,0.383,0.0882
LSM1,0.1144,0.0265,0.0879
STX3,0.5541,0.4663,0.08780000000000004
PTX3,0.2872,0.1994,0.08780000000000002
KLHL42,0.4105,0.3227,0.08779999999999999
STK38L,0.4934,0.4056,0.08779999999999999
LDHB,0.669,0.5812,0.08779999999999999
RAD50,0.2471,0.1593,0.08779999999999999
DHRS9,0.7888,0.7011,0.0877
NSFL1C,0.4376,0.3499,0.0877
UFSP1,-0.0724,-0.1601,0.08769999999999999
RAPGEF3,0.6041,0.5165,0.08760000000000001
KLF5,0.6208,0.5333,0.08750000000000002
SYNE3,0.4008,0.3133,0.08749999999999997
KANSL2,0.3627,0.2753,0.08740000000000003
PPIL1,0.1048,0.0174,0.0874
SNRPA1,0.2789,0.1915,0.08739999999999998
STK39,0.6804,0.5932,0.08720000000000006
HEBP1,0.4909,0.4037,0.0872
ARHGAP18,0.7382,0.651,0.08719999999999994
KLHL25,0.3609,0.2738,0.08710000000000001
IBA57,0.3406,0.2535,0.08710000000000001
VEGFA,0.451,0.3639,0.08710000000000001
MEST,0.5247,0.4377,0.08700000000000008
PDK1,0.778,0.6911,0.08689999999999998
GOLGB1,0.3716,0.2848,0.08679999999999999
ALMS1,0.385,0.2982,0.08679999999999999
APIP,0.3495,0.2628,0.0867
SFRP4,0.857,0.7703,0.0867
BTG3,0.214,0.1273,0.0867
SS18,-0.0599,-0.1466,0.0867
ANKRD16,0.2134,0.1268,0.08660000000000001
HOPX,0.6466,0.56,0.0865999999999999
USP36,0.4675,0.381,0.08650000000000002
IFT122,0.6076,0.5211,0.08650000000000002
PSAP,0.5807,0.4942,0.08650000000000002
MAGED2,0.5967,0.5102,0.08650000000000002
SERINC1,0.1606,0.0741,0.0865
CD81,0.4712,0.3848,0.08640000000000003
TENT4B,0.4753,0.3889,0.08639999999999998
GMFG,0.7665,0.6802,0.08629999999999993
TSTD2,0.3578,0.2716,0.0862
ACTN3,-0.0136,-0.0998,0.0862
ANKRD39,0.0933,0.0071,0.0862
DDRGK1,0.3087,0.2225,0.08619999999999997
CHGB,-0.1735,-0.2596,0.08610000000000001
DDX51,0.4697,0.3837,0.08600000000000002
GALNT1,0.4869,0.4009,0.08600000000000002
ETF1,0.2055,0.1195,0.086
NPLOC4,0.214,0.128,0.086
L3MBTL2,0.0438,-0.0421,0.0859
PKP4,0.7561,0.6702,0.08589999999999998
HPCAL1,0.5455,0.4597,0.08579999999999999
JAM2,0.5748,0.489,0.08579999999999999
JUND,0.3856,0.2998,0.08579999999999999
ZNF146,0.5214,0.4357,0.0857
PLEC,0.2611,0.1754,0.0857
PTPN9,0.3776,0.2919,0.0857
EFNA1,0.6323,0.5467,0.08560000000000001
TIGD2,0.6202,0.5347,0.08550000000000002
NR2F1,0.8561,0.7706,0.08550000000000002
NUDT18,0.5391,0.4536,0.08550000000000002
MITF,0.7454,0.6599,0.08549999999999991
RPP38,0.0778,-0.0076,0.08539999999999999
PF4,0.4744,0.389,0.08539999999999998
IRAK1,0.3995,0.3142,0.08530000000000004
ASTE1,0.2276,0.1423,0.08529999999999999
LAMB3,0.8462,0.7609,0.08529999999999993
SASS6,0.4578,0.3726,0.0852
AGR2,0.9305,0.8453,0.08519999999999994
TREM2,0.2465,0.1614,0.08510000000000001
KIN,0.2903,0.2052,0.08510000000000001
SIRT5,0.4056,0.3205,0.08510000000000001
PPP4R3B,0.2909,0.2058,0.08509999999999998
RASSF4,0.6765,0.5914,0.08509999999999995
PPP1R14A,0.7246,0.6396,0.08500000000000008
ELAC1,0.196,0.1111,0.0849
ARFIP1,0.7913,0.7064,0.08489999999999998
MAP2K6,0.552,0.4672,0.08480000000000004
SPARC,0.654,0.5692,0.08479999999999999
P2RX1,0.7226,0.6378,0.08479999999999999
ZDHHC3,0.3575,0.2727,0.08479999999999999
AGFG1,0.3897,0.3049,0.08479999999999999
ASMTL,0.7202,0.6355,0.0847
VWA3B,0.0738,-0.0109,0.0847
PRPF18,0.2311,0.1464,0.0847
MLH1,0.6447,0.5601,0.08460000000000001
ATG16L1,0.4307,0.3463,0.08440000000000003
CLSTN1,0.6629,0.5785,0.08440000000000003
PTCD2,0.2323,0.1479,0.0844
UHRF1BP1L,0.5353,0.4509,0.08439999999999998
ZADH2,0.69,0.6056,0.08439999999999992
MAPRE1,0.3122,0.228,0.08419999999999997
FES,0.6993,0.6152,0.08410000000000006
NAPRT,0.7211,0.637,0.08409999999999995
MPHOSPH10,0.4177,0.3337,0.08400000000000002
FGG,0.111,0.0271,0.0839
NFYB,0.1838,0.0999,0.08389999999999999
QTRT2,0.5633,0.4795,0.08380000000000004
CORO1B,0.1929,0.1091,0.08379999999999999
MXRA7,0.8576,0.7738,0.08379999999999999
HSF2,0.0734,-0.0103,0.08370000000000001
KIF20A,0.7923,0.7086,0.0837
CSAD,0.2191,0.1354,0.0837
CTSE,0.7707,0.687,0.0837
PABPN1,0.2359,0.1523,0.08360000000000001
NUP153,0.6004,0.5169,0.08350000000000002
MEGF9,0.6194,0.5359,0.08349999999999991
QDPR,0.4142,0.3308,0.08340000000000003
SPATA6L,0.1999,0.1165,0.08339999999999999
TBCEL,0.4261,0.3428,0.08329999999999999
NCOA1,0.585,0.5017,0.08329999999999993
C11orf68,0.1692,0.086,0.0832
IRF3,0.2527,0.1696,0.08309999999999998
CRIP2,0.3962,0.3132,0.08300000000000002
CDCA8,0.7495,0.6667,0.0828000000000001
OSBPL11,0.6187,0.5359,0.08279999999999998
AMPD2,0.5197,0.437,0.08270000000000005
ACOX3,0.7937,0.711,0.0827
MAPK9,0.1281,0.0454,0.0827
JADE3,0.5418,0.4591,0.08269999999999994
TNRC6C,0.6282,0.5456,0.0826
GNG4,0.3815,0.2989,0.0826
TMEM109,0.1955,0.113,0.0825
EPN3,0.7425,0.6601,0.08240000000000003
UNC119B,0.3902,0.3078,0.08239999999999997
EPS8,0.8004,0.7181,0.08230000000000004
MTG2,0.4424,0.3601,0.08230000000000004
SELENOP,0.4298,0.3475,0.08230000000000004
THBS4,0.752,0.6697,0.08230000000000004
USP16,0.5222,0.4399,0.08229999999999998
THG1L,0.4348,0.3527,0.0821
PRR14,-0.0089,-0.091,0.08209999999999999
B9D2,0.4484,0.3664,0.08200000000000002
FBXW9,0.6353,0.5533,0.08199999999999996
PSMA6,0.1151,0.0332,0.0819
SNX9,0.581,0.4991,0.08189999999999997
RPS20,0.0787,-0.0031,0.08180000000000001
AOAH,0.7046,0.6228,0.08179999999999998
LIF,0.3818,0.3,0.08179999999999998
STOML2,0.5151,0.4333,0.08179999999999998
ELMO3,0.7831,0.7014,0.0817
CNPY2,0.2474,0.1658,0.0816
ERCC3,0.217,0.1354,0.0816
PTGS2,0.5877,0.5061,0.0816
UBXN4,0.2267,0.1451,0.0816
EP300,0.4974,0.4158,0.0816
PTRH1,0.2831,0.2016,0.08150000000000002
STON2,0.7934,0.712,0.08140000000000003
AURKA,0.8217,0.7403,0.08140000000000003
ATRX,0.4485,0.3671,0.08140000000000003
MAP7D3,0.7461,0.6648,0.08130000000000004
GET3,0.1151,0.0338,0.0813
PBX2,0.2813,0.2,0.08129999999999998
PAPOLG,0.3917,0.3104,0.08129999999999998
TOR1AIP1,0.0806,-0.0005,0.0811
SF3A1,0.2914,0.2103,0.0811
SLC8A3,0.0098,-0.0713,0.0811
DTX2,0.7288,0.6477,0.08109999999999995
HTD2,0.0202,-0.0608,0.081
ANKHD1,0.204,0.123,0.08099999999999999
ADH5,0.4599,0.3789,0.08099999999999996
PLCB3,0.5167,0.4358,0.08090000000000003
HOOK3,0.1608,0.0799,0.0809
TP53BP2,0.5448,0.4639,0.08089999999999997
HOXD8,0.75,0.6691,0.08089999999999997
ARHGAP25,0.8619,0.7811,0.08079999999999998
C2orf69,0.3914,0.3107,0.08070000000000005
SMAD3,0.6792,0.5985,0.0807
ZNF668,0.3095,0.2288,0.0807
NPHP1,0.5429,0.4623,0.08060000000000006
PTP4A3,0.4806,0.4,0.0806
SIPA1L1,0.7369,0.6564,0.08050000000000002
MYO1G,0.8228,0.7423,0.08050000000000002
SPATS2,0.7871,0.7066,0.08050000000000002
NPEPPS,0.2606,0.1801,0.08049999999999999
ANKRD28,0.561,0.4806,0.08040000000000003
CDH5,0.7436,0.6633,0.08030000000000004
DDAH1,0.7167,0.6365,0.08020000000000005
C9orf85,0.1879,0.1077,0.08020000000000001
GSK3A,0.0838,0.0036,0.0802
MSN,0.7044,0.6243,0.08010000000000006
BLVRA,0.7201,0.64,0.08009999999999995
MLF2,0.1534,0.0734,0.08
N4BP2,0.474,0.394,0.07999999999999996
CLIP1,0.7434,0.6635,0.07989999999999997
SGSM3,0.7703,0.6904,0.07989999999999997
PSME3,0.7277,0.6478,0.07989999999999997
CST7,0.6357,0.5559,0.0798000000000001
RHBDD3,0.3839,0.3041,0.07980000000000004
UBE2V1,0.317,0.2372,0.07980000000000001
HNRNPUL2,0.1359,0.0561,0.0798
QSER1,0.4089,0.3291,0.07979999999999998
PHF20,0.2663,0.1865,0.07979999999999998
EHMT1,0.5365,0.4567,0.07979999999999998
PLCB2,0.7128,0.6331,0.0797
TRMT61B,0.3321,0.2524,0.0797
GAS8,0.5215,0.4418,0.07969999999999994
SLFN13,0.7957,0.7161,0.0796
APBA2,0.8226,0.743,0.0796
HNMT,0.7393,0.6597,0.0796
SDC2,0.7083,0.6288,0.07950000000000002
MRM3,0.4387,0.3592,0.07949999999999996
IGSF8,0.7827,0.7032,0.0794999999999999
MACROH2A2,0.5562,0.4768,0.07940000000000003
GEMIN7,0.2236,0.1442,0.0794
OSCP1,0.7631,0.6838,0.07930000000000004
ZNF853,0.4549,0.3757,0.07920000000000005
FAM110A,0.6958,0.6166,0.07919999999999994
TACC2,0.8249,0.7457,0.07919999999999994
PIK3C2B,0.6955,0.6164,0.07910000000000006
BHLHE41,0.0882,0.0091,0.0791
DENND4B,0.065,-0.014,0.079
CCNC,0.1921,0.1131,0.07899999999999999
HSP90AA1,0.6311,0.5521,0.07899999999999996
EPSTI1,0.7192,0.6403,0.07889999999999997
YARS1,0.8611,0.7822,0.07889999999999997
PMM1,0.6792,0.6004,0.07879999999999998
BBS2,0.4627,0.3839,0.07879999999999998
NCAPG,0.8657,0.7869,0.07879999999999998
HES1,0.3274,0.2487,0.07870000000000002
MKNK2,0.1872,0.1085,0.0787
SPRY1,0.5014,0.4227,0.07869999999999994
IGHV1-69D,0.1429,0.0643,0.0786
IFT46,0.741,0.6625,0.07850000000000001
NUDT15,0.5413,0.4628,0.07850000000000001
NOLC1,0.2057,0.1272,0.07849999999999999
ADGRA3,0.211,0.1325,0.07849999999999999
SOAT1,0.5578,0.4793,0.07849999999999996
ZNF516,0.8978,0.8194,0.07840000000000003
POLI,0.6191,0.5408,0.07830000000000004
PTBP1,0.222,0.1437,0.07830000000000001
VPS39,0.0934,0.0151,0.0783
BRI3BP,0.0947,0.0165,0.0782
SART3,0.311,0.2328,0.07819999999999999
CHRDL1,0.5741,0.496,0.07810000000000006
SUFU,0.4087,0.3307,0.07800000000000001
MVP,0.8097,0.7317,0.07799999999999996
SLC26A2,0.8667,0.7888,0.07790000000000008
ZFP90,0.1015,0.0236,0.07790000000000001
GPN2,0.3302,0.2523,0.07789999999999997
MYH9,0.563,0.4851,0.07789999999999997
IGHV1-46,0.3322,0.2543,0.07789999999999997
APBB1IP,0.8964,0.8185,0.07789999999999997
INO80,0.1305,0.0527,0.07780000000000001
CTDP1,0.4223,0.3446,0.07769999999999999
DCUN1D3,0.3915,0.3138,0.07769999999999999
CRISPLD2,0.6219,0.5442,0.07769999999999999
CST3,0.2591,0.1814,0.07769999999999999
IL1RAP,0.7146,0.6369,0.07769999999999999
SENP2,0.34,0.2624,0.0776
HSPB8,0.8574,0.7798,0.0776
ZDHHC4,-0.1678,-0.2454,0.0776
VTCN1,0.7962,0.7187,0.07750000000000001
DNTTIP1,0.0457,-0.0318,0.0775
TNK2,0.2627,0.1852,0.07749999999999999
GORASP1,0.376,0.2986,0.07740000000000002
TSEN54,0.5963,0.5189,0.07740000000000002
SORBS1,0.7404,0.663,0.07739999999999991
ZMYM4,0.397,0.3198,0.07720000000000005
HM13,0.278,0.2008,0.07720000000000002
CLU,0.7061,0.6289,0.07719999999999994
HECTD1,0.1902,0.1131,0.0771
IRF2BPL,0.6948,0.6177,0.07709999999999995
RAB28,0.275,0.198,0.07700000000000001
DAB2IP,0.4573,0.3803,0.07699999999999996
PMS2,0.1192,0.0423,0.0769
ARFGEF1,0.6314,0.5545,0.07689999999999997
IDH2,0.7065,0.6296,0.07689999999999997
RCN1,0.7007,0.6239,0.07679999999999998
GGACT,0.5386,0.4618,0.07679999999999998
ATP1B3,0.4048,0.328,0.07679999999999998
ERN1,0.5429,0.4662,0.07670000000000005
APOL1,0.3056,0.2289,0.07669999999999999
TIMP3,0.6831,0.6065,0.0766
EPDR1,0.8511,0.7745,0.0766
PLCL2,0.7268,0.6503,0.07650000000000001
POGZ,0.6612,0.5847,0.07650000000000001
NAPB,0.2684,0.1921,0.07630000000000003
TGFB1,0.638,0.5618,0.07620000000000005
PLCD3,0.5449,0.4688,0.07610000000000006
GSTM4,0.4358,0.3597,0.0761
PAIP2B,0.706,0.6299,0.07609999999999995
IL4I1,0.7388,0.6628,0.07600000000000007
CSK,0.3557,0.2797,0.07600000000000001
ZNF185,0.5452,0.4692,0.07600000000000001
KAZN,0.6478,0.5719,0.07590000000000008
IGLV3-21,0.4223,0.3464,0.07590000000000002
COPG1,0.3551,0.2792,0.07590000000000002
TCHP,-0.0425,-0.1184,0.0759
IFI30,0.6966,0.6207,0.07589999999999997
RPLP2,0.2892,0.2134,0.0758
TRIP4,0.4503,0.3745,0.07579999999999998
OBSL1,0.4115,0.3357,0.07579999999999998
TGFBR3,0.5877,0.5119,0.07579999999999998
FBN3,0.0757,0.0,0.0757
SCUBE2,0.7551,0.6795,0.0756
LYSMD2,0.6713,0.5957,0.0756
CEP170,0.6509,0.5754,0.07550000000000001
HAUS3,0.3013,0.2258,0.07550000000000001
ADK,0.5487,0.4734,0.07529999999999998
RFX3,0.6051,0.5298,0.07529999999999992
PTPRJ,0.6199,0.5447,0.07520000000000004
ENPP4,0.662,0.5868,0.07520000000000004
XPNPEP1,0.6168,0.5416,0.07520000000000004
MLLT6,0.549,0.4738,0.07520000000000004
PTPN7,0.5682,0.493,0.07520000000000004
PPP2R3C,-0.0427,-0.1179,0.0752
DTWD2,0.406,0.3309,0.0751
GRB2,0.3605,0.2854,0.0751
SYNRG,0.5286,0.4535,0.07509999999999994
GPN1,0.1743,0.0993,0.07500000000000001
TRRAP,0.3792,0.3042,0.07499999999999996
ZNF608,0.726,0.651,0.07499999999999996
ATXN1,0.5766,0.5016,0.07499999999999996
NUMB,0.595,0.52,0.07499999999999996
NOTCH2,0.3749,0.3,0.07490000000000002
GGT6,-0.002,-0.0769,0.0749
NAPA,0.4645,0.3897,0.07480000000000003
RREB1,0.7441,0.6693,0.07479999999999998
TXNDC12,0.4257,0.351,0.07470000000000004
HSPA8,0.2771,0.2026,0.07450000000000001
FGL2,0.601,0.5265,0.07450000000000001
LAMB2,0.5312,0.4567,0.07450000000000001
PARS2,0.2315,0.1571,0.07440000000000002
HLA-DRA,0.67,0.5956,0.07440000000000002
REV1,0.0754,0.001,0.0744
VEZT,0.1171,0.0427,0.0744
ELP1,0.4751,0.4008,0.07430000000000003
ARAF,0.3002,0.2259,0.07430000000000003
ETV6,0.6347,0.5605,0.07420000000000004
ACTR1B,0.1149,0.0407,0.0742
CHD1L,0.6834,0.6093,0.07410000000000005
FEZ2,0.3888,0.3147,0.0741
NME5,0.8478,0.7737,0.07409999999999994
RCSD1,0.7073,0.6333,0.07400000000000007
SPTLC3,0.3756,0.3016,0.07400000000000001
MDM4,-0.006,-0.08,0.074
PIGQ,0.0721,-0.0018,0.0739
EVPL,0.761,0.6871,0.07389999999999997
BNIP2,0.4085,0.3346,0.07389999999999997
DLGAP5,0.8691,0.7953,0.07379999999999998
FBXL6,0.5695,0.4958,0.07369999999999999
CNOT6,0.3609,0.2872,0.07369999999999999
RBM28,0.4906,0.4169,0.07369999999999999
PCDH1,0.8317,0.7581,0.0736
UFD1,0.0591,-0.0145,0.0736
KBTBD4,0.3003,0.2267,0.0736
KMT2C,0.6359,0.5623,0.0736
OARD1,0.3896,0.316,0.0736
PHRF1,0.4544,0.3809,0.07350000000000001
SNX5,0.2268,0.1533,0.07350000000000001
LTBP3,0.6177,0.5443,0.07340000000000002
MIGA2,0.6006,0.5273,0.07330000000000003
NUDCD2,0.3738,0.3006,0.07320000000000004
GUCY1A1,0.6468,0.5736,0.07320000000000004
ZC3H7A,0.4544,0.3812,0.07320000000000004
NACAD,0.5336,0.4604,0.07319999999999999
MAP3K3,0.4963,0.4233,0.07300000000000001
NIN,0.1718,0.0988,0.07300000000000001
TMEM168,0.383,0.31,0.07300000000000001
CRLF3,0.4193,0.3464,0.07290000000000002
AKAP17A,0.3618,0.2889,0.07290000000000002
CLCN3,0.2632,0.1903,0.07289999999999999
CBX8,0.5864,0.5136,0.07280000000000009
TUFM,0.3941,0.3213,0.07280000000000003
MST1,0.193,0.1202,0.0728
RAPH1,0.8136,0.7408,0.07279999999999998
ZFP36L1,0.6835,0.6107,0.07279999999999998
ADO,0.2657,0.193,0.07269999999999999
PDIA3,0.646,0.5733,0.07269999999999999
