gene,spearman_r,p_value,n_samples
FAM50B,0.3297,0.0009144630908726045,98
SVBP,0.3297,0.0004100060867227663,111
SERPINB2,0.3296,0.0005596279909683543,106
PITHD1,0.3295,0.0004140590718641265,111
CCPG1,0.3295,0.0004140838813534698,111
NECAB1,0.3295,0.0018280563703313114,87
TXLNB,0.3295,0.18173345112201592,18
KLC1,0.3293,0.0007261190047653372,102
RTN4RL2,0.3292,0.00574467965296846,69
AP5Z1,0.3292,0.0004183306132090404,111
SRSF8,0.3288,0.0009493725149972365,98
DHRSX,0.3288,0.00042638134734522635,111
AFMID,0.3287,0.0004284082530223042,111
IFT80,0.3287,0.0007431229153097563,102
TMEM109,0.3286,0.00042996237577472626,111
ANKRD13D,0.3286,0.00042884394930994466,111
RREB1,0.3285,0.0004308626779421239,111
SPRYD3,0.3285,0.00043126863552402523,111
XRCC5,0.3284,0.00043290468898658617,111
IGKV3D-15,0.3284,0.0007524885983222766,102
MBLAC2,0.3284,0.00043400382234413726,111
C19orf25,0.3283,0.00043502876248819466,111
LYRM4,0.3283,0.0004354774396488434,111
SAFB2,0.3282,0.0004364738654004773,111
HNRNPLL,0.3281,0.00043973802194688784,111
PPDPF,0.328,0.0004411831299751555,111
TIMELESS,0.3279,0.0008160470327869222,101
UBTD1,0.3279,0.0021902166883755354,85
BRDT,0.3278,0.03408961593766137,42
RNF167,0.3278,0.0004441738862125853,111
RCBTB1,0.3277,0.006376339063994287,68
NDUFAF4,0.3275,0.00045054055405736616,111
FSD1,0.3274,0.19955573317125597,17
DKK3,0.3273,0.00045436061156250485,111
INTS2,0.3272,0.0004557515572740806,111
WTAP,0.3272,0.00045567100338654093,111
CISD2,0.3272,0.00045681555663456863,111
GABARAP,0.3271,0.0005499712079126195,108
CALML5,0.3271,0.0012934690451088973,94
COX7B,0.3271,0.0005845248138220408,107
PIGW,0.3271,0.18513284759128776,18
BEND7,0.3271,0.039391481814151634,40
LAMTOR1,0.3269,0.00046155214415503356,111
ZFAND3,0.3265,0.0004707997500985805,111
LNPK,0.3265,0.00046956121774311365,111
GIT1,0.3264,0.0004718112855074967,111
MYOZ1,0.3263,0.0004747929628902721,111
CADPS,0.3263,0.013243682699594368,57
TYW5,0.3263,0.0004734083373149328,111
SNX6,0.3263,0.0004734585660504018,111
ABLIM1,0.3263,0.0009800377534410671,99
KIAA0825,0.3262,0.1038670574209267,26
CD2BP2,0.3262,0.00047554152123426756,111
UVSSA,0.3261,0.0004772116038987592,111
NOG,0.3261,0.0103342152842119,61
RETREG3,0.326,0.00048048427591591527,111
NBR1,0.326,0.00048009062623396645,111
ATP6V0D1,0.326,0.0004795786795370374,111
TMEM86A,0.326,0.011743877970953935,59
ZNF99,0.326,0.20163694355296405,17
KIAA1109,0.3259,0.0004822786490581613,111
EDNRB,0.3258,0.0019505788884155214,88
KBTBD8,0.3258,0.06424313140768154,33
WSB1,0.3257,0.0010671098268292974,98
CITED2,0.3257,0.0014422966446772083,93
ZNF385A,0.3255,0.0011405184784225692,97
AMZ2,0.3255,0.001011290446216987,99
ABCC2,0.3254,0.012694286746535078,58
