gene,tumor_r,normal_r,delta_r
RNF7,0.1863,0.1671,0.019199999999999995
TFAP2C,0.8208,0.8016,0.019199999999999995
RIC8A,0.6576,0.6384,0.019199999999999995
NGLY1,0.6894,0.6702,0.019199999999999995
ADAM19,0.3071,0.2879,0.019199999999999995
ELF3,0.8261,0.8069,0.019199999999999995
PTCH1,0.7071,0.6879,0.019199999999999995
CHCHD10,0.6933,0.6741,0.019199999999999995
MEIS1,0.7067,0.6875,0.019199999999999995
RNF17,-0.2741,-0.2932,0.019100000000000006
MRPS24,0.3711,0.352,0.019100000000000006
ZFP64,0.611,0.5919,0.019100000000000006
GRP,0.3689,0.3498,0.019100000000000006
POU2F1,0.6205,0.6014,0.019100000000000006
SAC3D1,0.5351,0.516,0.019100000000000006
DDX18,0.7112,0.6921,0.019100000000000006
NOL11,0.6538,0.6347,0.019100000000000006
KIF13B,0.8212,0.8021,0.019100000000000006
EFHC1,0.3678,0.3487,0.019100000000000006
TM9SF2,0.6562,0.6371,0.019100000000000006
TMED3,0.6747,0.6556,0.019100000000000006
PAXBP1,0.5812,0.5621,0.019100000000000006
C7orf50,0.3826,0.3635,0.019100000000000006
EIF3J,0.6515,0.6324,0.019100000000000006
TSPAN33,0.656,0.6369,0.019100000000000006
CHST15,0.6476,0.6285,0.019100000000000006
CPSF7,0.6293,0.6102,0.019100000000000006
LCN2,0.4173,0.3982,0.019100000000000006
METTL17,0.4075,0.3884,0.01909999999999995
PDCL3,0.5146,0.4955,0.01909999999999995
UTP18,0.6578,0.6388,0.019000000000000017
PITPNM2,0.2863,0.2673,0.019000000000000017
HOOK2,0.5862,0.5672,0.019000000000000017
CNKSR1,0.4898,0.4708,0.019000000000000017
ZXDC,0.584,0.565,0.019000000000000017
SYT17,0.4403,0.4213,0.019000000000000017
SUSD6,0.2315,0.2125,0.019000000000000017
TRIM5,0.6119,0.5929,0.019000000000000017
CCDC9,0.3009,0.2819,0.019000000000000017
UBTF,0.6549,0.6359,0.019000000000000017
TOMM40,0.6352,0.6162,0.019000000000000017
ZW10,0.5715,0.5525,0.019000000000000017
ANAPC16,0.0626,0.0436,0.019000000000000003
H2AX,0.0855,0.0665,0.019000000000000003
CACNA1C,0.6264,0.6074,0.018999999999999906
GABARAPL1,0.5464,0.5275,0.018900000000000028
FBLIM1,0.6296,0.6107,0.018900000000000028
TAX1BP3,0.7257,0.7068,0.018900000000000028
RABL3,0.3048,0.2859,0.018900000000000028
BUB1B,0.8215,0.8026,0.018900000000000028
SLC25A40,0.3931,0.3742,0.018900000000000028
HSP90B1,0.5411,0.5222,0.018900000000000028
HERC4,0.6551,0.6362,0.018900000000000028
ICAM3,0.7862,0.7673,0.018900000000000028
GP9,0.2211,0.2022,0.0189
KIF21B,0.2683,0.2494,0.018899999999999972
NOVA2,0.484,0.4651,0.018899999999999972
ARRDC1,0.354,0.3351,0.018899999999999972
CTSS,0.8251,0.8062,0.018899999999999917
GINS1,0.6283,0.6094,0.018899999999999917
AGPAT1,0.5257,0.5068,0.018899999999999917
NUDT1,0.7926,0.7737,0.018899999999999917
WBP11,0.6107,0.5919,0.01880000000000004
TGFBI,0.7275,0.7087,0.01880000000000004
SMC1B,0.4166,0.3978,0.01880000000000004
FCER1G,0.685,0.6662,0.01880000000000004
UAP1,0.6618,0.643,0.01880000000000004
PYGL,0.5358,0.517,0.01880000000000004
DENND2B,0.7549,0.7361,0.01880000000000004
GJB6,0.7287,0.7099,0.01880000000000004
HMCN2,0.2059,0.1871,0.01880000000000001
SNX27,0.4547,0.4359,0.018799999999999983
EXOC3L2,0.4478,0.429,0.018799999999999983
MINDY2,0.4794,0.4606,0.018799999999999983
DAPK2,0.8046,0.7858,0.018799999999999928
HSP90AB1,0.7071,0.6883,0.018799999999999928
SLITRK6,0.6776,0.6588,0.018799999999999928
PHF11,0.7418,0.7231,0.01870000000000005
MYO9A,0.6036,0.5849,0.01870000000000005
ZSCAN12,0.465,0.4463,0.01870000000000005
COQ8B,0.6016,0.5829,0.01870000000000005
SCN7A,0.5288,0.5101,0.01870000000000005
ZNF184,0.5432,0.5245,0.01870000000000005
TOP3A,0.7147,0.696,0.01870000000000005
GPSM1,0.8091,0.7904,0.01870000000000005
ZNF131,0.6882,0.6695,0.01870000000000005
AP1M1,0.4762,0.4575,0.018699999999999994
NDEL1,0.4637,0.445,0.018699999999999994
DOP1A,0.5679,0.5492,0.01869999999999994
ERICH3,0.6373,0.6186,0.01869999999999994
TXLNB,0.5616,0.5429,0.01869999999999994
CORO1B,0.6443,0.6256,0.01869999999999994
OSBP2,0.5206,0.5019,0.01869999999999994
CKB,0.7676,0.7489,0.01869999999999994
PRAG1,0.6924,0.6738,0.01860000000000006
HSPE1,0.5634,0.5448,0.01860000000000006
ZFP3,0.6156,0.597,0.01860000000000006
NUCKS1,0.5926,0.574,0.01860000000000006
ST6GALNAC2,0.5068,0.4882,0.018600000000000005
CCDC28A,0.3978,0.3792,0.018600000000000005
MBNL1,0.3029,0.2843,0.018600000000000005
PSMC3,0.234,0.2154,0.018600000000000005
HAGHL,0.3166,0.298,0.018600000000000005
FBXW5,0.3397,0.3211,0.018600000000000005
GLT8D1,0.4546,0.436,0.018600000000000005
KLHL18,0.2618,0.2432,0.018599999999999978
BMP1,0.6141,0.5955,0.01859999999999995
TMEM68,0.6817,0.6631,0.01859999999999995
LPIN2,0.718,0.6994,0.01859999999999995
CADM3,0.5535,0.5349,0.01859999999999995
GGT5,0.7498,0.7313,0.018500000000000072
ELF1,0.6298,0.6113,0.018500000000000072
MCU,0.6127,0.5942,0.018500000000000072
WDR48,0.5752,0.5567,0.018500000000000072
FTSJ3,0.6359,0.6174,0.018500000000000072
FAM3D,0.7838,0.7653,0.018500000000000072
SARS1,0.5721,0.5536,0.018500000000000072
COQ7,0.4052,0.3867,0.018500000000000016
KIAA0586,0.2497,0.2312,0.018500000000000016
SYNJ1,0.4758,0.4573,0.018500000000000016
TMEM259,0.2156,0.1971,0.018500000000000016
SLC16A3,0.7292,0.7107,0.01849999999999996
IGFBP7,0.8035,0.785,0.01849999999999996
BHLHE40,0.6315,0.613,0.01849999999999996
TOMM20,0.5405,0.522,0.01849999999999996
OGFR,0.7454,0.7269,0.01849999999999996
CGGBP1,0.5363,0.5178,0.01849999999999996
GNG12,0.7271,0.7086,0.01849999999999996
RAB8A,0.4528,0.4343,0.01849999999999996
BTBD8,0.5246,0.5061,0.01849999999999996
TAF11,0.4332,0.4147,0.01849999999999996
KCTD16,0.6636,0.6451,0.01849999999999996
CHD8,0.768,0.7495,0.01849999999999996
PPFIBP2,0.8582,0.8397,0.01849999999999996
RPTOR,0.3737,0.3552,0.01849999999999996
CELSR1,0.8233,0.8049,0.018400000000000083
FERMT3,0.8576,0.8392,0.018400000000000083
CEBPD,0.4772,0.4588,0.018400000000000027
RILPL1,0.4293,0.4109,0.018400000000000027
PLA1A,0.2998,0.2814,0.018400000000000027
MYDGF,0.3834,0.365,0.018400000000000027
CEP44,0.4656,0.4472,0.018400000000000027
TLE5,0.4551,0.4367,0.018400000000000027
RPL9,0.0044,-0.014,0.0184
INTS12,0.0106,-0.0078,0.0184
PDCD7,0.3939,0.3755,0.018399999999999972
ADARB1,0.6866,0.6682,0.018399999999999972
IGF1,0.6664,0.648,0.018399999999999972
IGLV4-69,0.5142,0.4958,0.018399999999999972
TAF7,0.5472,0.5288,0.018399999999999972
CEP76,0.7373,0.7189,0.018399999999999972
DNAH5,0.3853,0.3669,0.018399999999999972
SURF6,0.6026,0.5842,0.018399999999999972
SLC7A4,0.7107,0.6923,0.018399999999999972
IGHV1-69-2,0.6284,0.61,0.018399999999999972
DNALI1,0.6538,0.6355,0.018300000000000094
DNAJB11,0.4021,0.3838,0.01830000000000004
ARHGAP21,-0.1585,-0.1768,0.01830000000000001
MDM4,0.1158,0.0975,0.018299999999999997
DPP9,0.6199,0.6016,0.018299999999999983
STX12,0.6343,0.616,0.018299999999999983
ORC5,0.6067,0.5884,0.018299999999999983
CTTNBP2NL,0.6364,0.6181,0.018299999999999983
STBD1,0.6774,0.6591,0.018299999999999983
PDAP1,0.6294,0.6111,0.018299999999999983
TIMP1,0.6815,0.6632,0.018299999999999983
ZFAND6,0.5547,0.5364,0.018299999999999983
MYO1C,0.309,0.2907,0.018299999999999983
MCCC2,0.5995,0.5812,0.018299999999999983
TXN2,0.6517,0.6334,0.018299999999999983
TIMM44,0.7765,0.7582,0.018299999999999983
RNF138,0.5652,0.5469,0.018299999999999983
CPEB2,0.4562,0.4379,0.018299999999999983
HK2,0.8439,0.8257,0.018199999999999994
P4HA1,0.7569,0.7387,0.018199999999999994
KIF15,0.8586,0.8404,0.018199999999999994
PTPN12,0.714,0.6958,0.018199999999999994
TMEM45A,0.8988,0.8806,0.018199999999999994
PARP4,0.5021,0.4839,0.018199999999999994
NUBP2,0.1083,0.0901,0.018199999999999994
ALKBH8,0.4898,0.4716,0.018199999999999994
NME7,0.6995,0.6813,0.018199999999999994
HIKESHI,0.4926,0.4744,0.018199999999999994
CD93,0.7801,0.7619,0.018199999999999994
NUGGC,0.5126,0.4944,0.01819999999999994
ME2,0.5621,0.544,0.018100000000000005
ARFRP1,0.6086,0.5905,0.018100000000000005
API5,0.6218,0.6037,0.018100000000000005
RRAGB,0.3875,0.3694,0.018100000000000005
MORC4,0.756,0.7379,0.018100000000000005
PAICS,0.7902,0.7721,0.018100000000000005
EIF3H,0.3001,0.282,0.018100000000000005
SETDB2,0.3425,0.3244,0.018100000000000005
ATG2A,0.4017,0.3836,0.018100000000000005
DMAC1,0.327,0.3089,0.018100000000000005
TRIT1,0.7317,0.7136,0.018100000000000005
AQP9,0.6303,0.6122,0.018100000000000005
IGFL1,0.8666,0.8485,0.018100000000000005
CCDC57,-0.0291,-0.0472,0.018099999999999998
ITGB4,0.7436,0.7256,0.018000000000000016
CIZ1,0.5525,0.5345,0.018000000000000016
GABARAPL2,0.326,0.308,0.018000000000000016
ADSS2,0.7083,0.6903,0.018000000000000016
C1orf194,0.5107,0.4927,0.018000000000000016
ARL3,0.7359,0.7179,0.018000000000000016
TNNI2,0.1332,0.1152,0.018000000000000016
SNX20,0.6944,0.6764,0.018000000000000016
SENP3,0.5108,0.4928,0.018000000000000016
TGDS,0.3397,0.3217,0.018000000000000016
AMD1,0.1837,0.1657,0.018000000000000016
FOPNL,0.4399,0.4219,0.018000000000000016
ANP32E,0.614,0.596,0.018000000000000016
HDGFL2,0.7427,0.7247,0.018000000000000016
CD151,0.6919,0.6739,0.017999999999999905
ERLEC1,0.6204,0.6024,0.017999999999999905
MARCKS,0.5401,0.5222,0.017900000000000027
IGFBP4,0.644,0.6261,0.017900000000000027
PTPRO,0.6258,0.6079,0.017900000000000027
CCDC149,0.5315,0.5136,0.017900000000000027
DUSP23,0.6421,0.6242,0.017900000000000027
EIF4EBP1,0.7488,0.7309,0.017900000000000027
CGRRF1,0.331,0.3131,0.017900000000000027
DEFA4,0.1917,0.1738,0.0179
SPP2,-0.1007,-0.1186,0.0179
OGG1,0.225,0.2071,0.0179
GOLGA4,0.3586,0.3407,0.01789999999999997
TMEM165,0.6486,0.6307,0.017899999999999916
EEF2K,0.5257,0.5078,0.017899999999999916
SYNGR2,0.5971,0.5792,0.017899999999999916
QRSL1,0.6177,0.5999,0.017800000000000038
MON1B,0.4918,0.474,0.017800000000000038
GNAO1,0.7062,0.6884,0.017800000000000038
PAMR1,0.776,0.7582,0.017800000000000038
FAM210A,0.6468,0.629,0.017800000000000038
CABLES1,0.6772,0.6594,0.017800000000000038
GCFC2,0.6411,0.6233,0.017800000000000038
SPOCK2,0.8352,0.8174,0.017800000000000038
GRB14,0.7336,0.7158,0.017800000000000038
RALGPS2,0.6852,0.6674,0.017800000000000038
POLE4,0.3754,0.3576,0.017800000000000038
DCAF7,0.5665,0.5487,0.017800000000000038
SHF,0.5705,0.5527,0.017800000000000038
NRDC,0.6856,0.6678,0.017800000000000038
CAPN10,0.2391,0.2213,0.01780000000000001
ARPC1A,0.202,0.1842,0.01780000000000001
CINP,0.1347,0.1169,0.017799999999999983
GOLGA2,0.5162,0.4984,0.017799999999999983
LIG4,0.6585,0.6407,0.017799999999999927
CCL18,0.6061,0.5883,0.017799999999999927
HGD,0.6829,0.6651,0.017799999999999927
MAP2K7,0.526,0.5083,0.01770000000000005
ERP44,0.7357,0.718,0.01770000000000005
EGFLAM,0.5745,0.5568,0.01770000000000005
PREX1,0.8716,0.8539,0.01770000000000005
AGPAT2,0.62,0.6023,0.01770000000000005
PWWP2B,0.5705,0.5528,0.01770000000000005
CYTIP,0.8313,0.8136,0.01770000000000005
SNX10,0.6007,0.583,0.01770000000000005
EAPP,0.3031,0.2854,0.017699999999999994
ZDHHC18,0.5171,0.4994,0.017699999999999994
GLOD5,0.4777,0.46,0.017699999999999994
COG7,0.4303,0.4126,0.017699999999999994
CCDC30,-0.4669,-0.4846,0.017699999999999994
IGHV3-64D,0.4717,0.454,0.017699999999999994
PCYOX1,0.4564,0.4387,0.017699999999999994
FCGR2A,0.7169,0.6992,0.017699999999999938
IGHMBP2,0.6,0.5823,0.017699999999999938
MAN1C1,0.7286,0.711,0.01760000000000006
DXO,0.5927,0.5751,0.01760000000000006
KIF22,0.7931,0.7755,0.01760000000000006
RAB2A,0.6165,0.5989,0.01760000000000006
JADE3,0.5552,0.5376,0.01760000000000006
AMMECR1L,0.2099,0.1923,0.017600000000000005
DFFA,0.1756,0.158,0.017600000000000005
RPS14,0.1622,0.1446,0.017600000000000005
HADHA,0.4813,0.4637,0.017600000000000005
HMG20A,0.2722,0.2546,0.017600000000000005
MAPK8IP3,0.2914,0.2738,0.017600000000000005
BGN,0.4229,0.4053,0.017600000000000005
KLHL41,0.1582,0.1406,0.017600000000000005
CNN2,0.6183,0.6007,0.01759999999999995
CNP,0.6606,0.643,0.01759999999999995
IPO4,0.8136,0.796,0.01759999999999995
TMEM19,0.6658,0.6482,0.01759999999999995
SNRPC,0.473,0.4554,0.01759999999999995
ZCRB1,0.5682,0.5507,0.01750000000000007
TLR7,0.529,0.5115,0.01750000000000007
KLF13,0.6277,0.6102,0.01750000000000007
SCAPER,0.5553,0.5378,0.01750000000000007
MRTFA,0.6165,0.599,0.01750000000000007
CACNA2D2,0.7728,0.7553,0.01750000000000007
DENND4B,0.2334,0.2159,0.017499999999999988
SNRNP48,0.5443,0.5268,0.01749999999999996
TNFRSF1B,0.6456,0.6281,0.01749999999999996
IGLL1,0.5155,0.498,0.01749999999999996
SAAL1,0.7452,0.7277,0.01749999999999996
RAB31,0.8389,0.8214,0.01749999999999996
HCCS,0.7189,0.7014,0.01749999999999996
HILPDA,0.73,0.7125,0.01749999999999996
UBE2K,0.5497,0.5322,0.01749999999999996
ADGRE5,0.7626,0.7451,0.01749999999999996
HGF,0.7858,0.7684,0.017400000000000082
IFI27,0.7759,0.7585,0.017400000000000082
TSR3,0.3901,0.3727,0.017400000000000027
SIGLEC9,0.5131,0.4957,0.017400000000000027
ATF7,0.2132,0.1958,0.0174
DIS3L,0.1489,0.1315,0.0174
EXOC4,0.254,0.2366,0.0174
GFPT2,0.877,0.8596,0.01739999999999997
AHCYL1,0.3339,0.3165,0.01739999999999997
LRRC1,0.779,0.7616,0.01739999999999997
TXNDC5,0.7872,0.7698,0.01739999999999997
ARL2BP,0.5125,0.4951,0.01739999999999997
GLMP,0.2598,0.2424,0.01739999999999997
ASL,0.688,0.6706,0.01739999999999997
KLHL11,0.5588,0.5414,0.01739999999999997
IGSF6,0.8035,0.7861,0.01739999999999997
OAS1,0.6585,0.6411,0.01739999999999997
TBC1D10B,0.5448,0.5274,0.01739999999999997
ALDH1L2,0.7466,0.7293,0.017300000000000093
TMEM245,0.7334,0.7161,0.017300000000000093
INTS13,0.6366,0.6193,0.017300000000000093
CHMP2B,0.4247,0.4074,0.017300000000000038
BUB3,0.3572,0.3399,0.017300000000000038
C1orf50,0.4721,0.4548,0.017300000000000038
AP2S1,0.2586,0.2413,0.01730000000000001
THOC7,0.1646,0.1473,0.01730000000000001
XIAP,0.5914,0.5741,0.017299999999999982
MFAP5,0.7629,0.7456,0.017299999999999982
ETHE1,0.8129,0.7956,0.017299999999999982
SNX30,0.6515,0.6342,0.017299999999999982
EHMT2,0.6082,0.5909,0.017299999999999982
CWF19L1,0.6658,0.6485,0.017299999999999982
ARHGEF38,0.6558,0.6386,0.017200000000000104
VPS37A,0.5471,0.5299,0.017199999999999993
AKR1C4,0.6089,0.5917,0.017199999999999993
POLDIP2,0.7721,0.7549,0.017199999999999993
BRPF1,0.4541,0.4369,0.017199999999999993
FMNL1,0.8469,0.8297,0.017199999999999993
IFI30,0.8015,0.7843,0.017199999999999993
FAM171A1,0.6946,0.6774,0.017199999999999993
CAMSAP3,0.8708,0.8536,0.017199999999999993
TMEM135,0.1515,0.1343,0.017199999999999993
CRELD2,0.5975,0.5803,0.017199999999999993
SPI1,0.7914,0.7742,0.017199999999999993
MPO,0.2312,0.214,0.017199999999999993
TRPM7,0.6989,0.6817,0.017199999999999993
CCDC150,-0.1496,-0.1668,0.017199999999999993
CBX2,0.816,0.7988,0.017199999999999993
VPS35L,0.6053,0.5881,0.017199999999999993
STAT5B,0.4449,0.4277,0.017199999999999993
NCKAP1,0.585,0.5679,0.017100000000000004
CDC42EP5,0.6931,0.676,0.017100000000000004
NDUFS3,0.1196,0.1025,0.017100000000000004
SUGP2,0.6486,0.6315,0.017100000000000004
PID1,0.5303,0.5132,0.017100000000000004
RAP2B,0.6824,0.6653,0.017100000000000004
ORC6,0.7729,0.7558,0.017100000000000004
HMGA1,0.6741,0.657,0.017100000000000004
MLXIP,0.5575,0.5404,0.017100000000000004
PACC1,0.6565,0.6394,0.017100000000000004
MPDU1,0.3022,0.2851,0.017100000000000004
S100A8,0.6544,0.6373,0.017100000000000004
ARMH4,0.1485,0.1314,0.017100000000000004
ZFAND5,0.5071,0.49,0.017100000000000004
SUV39H1,0.4651,0.448,0.017100000000000004
FNTA,0.5997,0.5826,0.017100000000000004
SLC7A7,0.7568,0.7397,0.017100000000000004
CSK,0.4409,0.4238,0.017100000000000004
IDH3A,0.5696,0.5525,0.017100000000000004
ALG12,0.4965,0.4794,0.017100000000000004
TLCD4,0.7961,0.779,0.017100000000000004
AP5M1,0.1905,0.1734,0.017100000000000004
BLZF1,0.1513,0.1342,0.017099999999999976
CD247,0.8876,0.8705,0.017099999999999893
YWHAZ,0.7646,0.7475,0.017099999999999893
EXOSC7,0.3687,0.3517,0.017000000000000015
DNAJC10,0.6468,0.6298,0.017000000000000015
CDKN2B,0.6696,0.6526,0.017000000000000015
CLYBL,0.6825,0.6655,0.017000000000000015
C12orf10,0.7811,0.7641,0.017000000000000015
STK10,0.8528,0.8358,0.017000000000000015
SFXN4,0.428,0.411,0.017000000000000015
BRI3BP,0.611,0.594,0.017000000000000015
TOX,0.4615,0.4445,0.017000000000000015
DUSP3,0.5843,0.5673,0.017000000000000015
OGN,0.376,0.359,0.017000000000000015
RPL32,0.2599,0.2429,0.017000000000000015
ZNF385A,0.7385,0.7215,0.017000000000000015
TNFAIP3,0.7412,0.7242,0.017000000000000015
MRPL27,0.3477,0.3307,0.017000000000000015
PIAS4,0.5934,0.5764,0.017000000000000015
SEC24A,0.7769,0.7599,0.017000000000000015
FBXL8,0.0285,0.0115,0.017
COPB2,0.0325,0.0155,0.017
CLDN23,0.3077,0.2907,0.01699999999999996
PCOLCE2,0.7766,0.7596,0.016999999999999904
CYP7B1,0.8621,0.8452,0.016900000000000026
RBM15B,0.5582,0.5413,0.016900000000000026
MCL1,0.4248,0.4079,0.016900000000000026
TMEM87A,0.648,0.6311,0.016900000000000026
MEST,0.636,0.6191,0.016900000000000026
DUOX1,0.6801,0.6632,0.016900000000000026
GRPEL1,0.7059,0.689,0.016900000000000026
RIN3,0.7814,0.7645,0.016900000000000026
RBM38,0.5593,0.5424,0.016900000000000026
TRIM28,0.5656,0.5487,0.016900000000000026
DNAJC16,0.7168,0.6999,0.016900000000000026
APOA2,-0.031,-0.0479,0.0169
TIGD7,-0.1847,-0.2016,0.0169
ZNF576,-0.0125,-0.0294,0.0169
TNNC2,-0.0632,-0.0801,0.0169
SETD6,0.4285,0.4116,0.01689999999999997
SEMA4A,0.3086,0.2917,0.01689999999999997
ZBTB9,0.5126,0.4957,0.01689999999999997
CCN3,0.6838,0.6669,0.016899999999999915
RAD18,0.6658,0.6489,0.016899999999999915
CYHR1,0.5523,0.5355,0.016800000000000037
PNMA8A,0.8065,0.7897,0.016800000000000037
PLEKHG2,0.7457,0.7289,0.016800000000000037
SAMD1,0.5993,0.5825,0.016800000000000037
TNFRSF21,0.8568,0.84,0.016800000000000037
FUT11,0.5979,0.5811,0.016800000000000037
MGST2,0.6126,0.5958,0.016800000000000037
PHB2,0.5059,0.4891,0.016800000000000037
TEKT1,0.6861,0.6693,0.016800000000000037
NCKAP1L,0.8857,0.8689,0.016800000000000037
CCSAP,0.153,0.1362,0.01680000000000001
POLR3F,0.434,0.4172,0.01679999999999998
AKR7A2,0.5151,0.4983,0.01679999999999998
RNF167,0.3641,0.3473,0.01679999999999998
ARPP19,0.3654,0.3486,0.01679999999999998
GREM1,0.8259,0.8091,0.016799999999999926
LGMN,0.8036,0.7868,0.016799999999999926
PDGFC,0.6343,0.6175,0.016799999999999926
HLA-E,0.6524,0.6356,0.016799999999999926
RXYLT1,0.5345,0.5177,0.016799999999999926
TFF3,0.6375,0.6207,0.016799999999999926
IPO13,0.5751,0.5583,0.016799999999999926
IRF1,0.7332,0.7164,0.016799999999999926
TREX1,0.845,0.8282,0.016799999999999926
UBFD1,0.7115,0.6948,0.016700000000000048
PDGFRL,0.7102,0.6935,0.016700000000000048
NOC3L,0.5885,0.5718,0.016700000000000048
ROCK2,0.6205,0.6038,0.016700000000000048
LIPT2,0.3561,0.3394,0.016700000000000048
TLR5,0.4806,0.4639,0.016700000000000048
IGKV1D-43,-0.2627,-0.2794,0.016699999999999993
STK36,0.1744,0.1577,0.016699999999999993
SMUG1,0.4202,0.4035,0.016699999999999993
GPRC5B,0.4662,0.4495,0.016699999999999993
AKAP9,0.4943,0.4776,0.016699999999999993
SLC25A42,0.392,0.3753,0.016699999999999993
PSMB6,0.1498,0.1331,0.016699999999999993
KDM3A,0.8339,0.8172,0.016699999999999937
NHLRC2,0.5892,0.5725,0.016699999999999937
PRC1,0.8531,0.8364,0.016699999999999937
FAM3C,0.7471,0.7304,0.016699999999999937
PTGIS,0.894,0.8774,0.01660000000000006
DHTKD1,0.6588,0.6422,0.01660000000000006
NAP1L1,0.5339,0.5173,0.01660000000000006
PHF13,0.454,0.4374,0.016600000000000004
RYBP,0.4444,0.4278,0.016600000000000004
PRG3,0.1537,0.1371,0.016600000000000004
CORO2B,0.7131,0.6965,0.016599999999999948
AUP1,0.6038,0.5872,0.016599999999999948
FPGS,0.573,0.5564,0.016599999999999948
TNFRSF12A,0.736,0.7194,0.016599999999999948
PCGF2,0.698,0.6814,0.016599999999999948
RAF1,0.6117,0.5952,0.01650000000000007
ARMCX1,0.7114,0.6949,0.01650000000000007
DNAJC19,0.6054,0.5889,0.01650000000000007
CASP4,0.8202,0.8037,0.01650000000000007
PGAP1,0.6539,0.6374,0.01650000000000007
SNX6,0.2169,0.2004,0.016500000000000015
RAP1A,0.4928,0.4763,0.016500000000000015
MECOM,0.4708,0.4543,0.016500000000000015
TUBA1C,0.4827,0.4662,0.016500000000000015
CCM2L,0.0112,-0.0053,0.0165
TBC1D24,0.6566,0.6401,0.01649999999999996
VAMP4,0.5424,0.5259,0.01649999999999996
RHBDD3,0.5544,0.5379,0.01649999999999996
ZBTB8A,0.6797,0.6632,0.01649999999999996
NECTIN1,0.7754,0.7589,0.01649999999999996
C5orf51,0.7035,0.687,0.01649999999999996
ADCY9,0.6982,0.6818,0.01640000000000008
USP4,0.66,0.6436,0.01640000000000008
CNST,0.6549,0.6385,0.01640000000000008
S100A16,0.8667,0.8503,0.01640000000000008
TMSB10,0.7415,0.7251,0.01640000000000008
UBE2O,0.7465,0.7301,0.01640000000000008
CACFD1,0.4605,0.4441,0.016400000000000026
ARL6IP6,0.3965,0.3801,0.016400000000000026
SRSF1,0.382,0.3656,0.016400000000000026
TMA7,0.2254,0.209,0.016399999999999998
SOCS6,0.2002,0.1838,0.016399999999999998
SERPINA4,0.2473,0.2309,0.016399999999999998
AKAP13,0.8117,0.7953,0.01639999999999997
TARBP1,0.7131,0.6967,0.01639999999999997
HOOK1,0.8281,0.8117,0.01639999999999997
RNPS1,0.4205,0.4041,0.01639999999999997
SLC40A1,0.5352,0.5188,0.01639999999999997
TLR3,0.754,0.7376,0.01639999999999997
FLAD1,0.7774,0.761,0.01639999999999997
IRF2BPL,0.7276,0.7112,0.01639999999999997
KIF18A,0.7977,0.7813,0.01639999999999997
CD7,0.8123,0.7959,0.01639999999999997
SCOC,0.4089,0.3925,0.01639999999999997
CKAP5,0.7852,0.7688,0.01639999999999997
IGHV1-2,0.5782,0.5619,0.016300000000000092
ITPR2,0.8433,0.827,0.016300000000000092
