gene,spearman_r,p_value,n_samples
VCAM1,0.6463,2.1869423766665788e-13,102
MYO1F,0.6463,2.20093888901359e-13,102
PTGR2,0.6463,2.2072980812826653e-13,102
HERC4,0.6463,2.1967326233552495e-13,102
CD209,0.6462,2.2328151892348786e-13,102
ZNF217,0.6462,2.2246185062408255e-13,102
NARS1,0.6462,2.214782447103459e-13,102
FMNL1,0.6461,2.2381709173001476e-13,102
GTSE1,0.6461,6.104067510268686e-12,90
ARFGEF1,0.6461,2.2464368277280598e-13,102
EPCAM,0.646,2.2790407495051285e-13,102
LRPPRC,0.646,2.2611338900905423e-13,102
SRC,0.646,2.2601171704224806e-13,102
IYD,0.6459,1.57738040381092e-05,37
CFAP126,0.6458,4.4058090382815454e-08,58
CMTR2,0.6458,2.314228216672059e-13,102
EFCAB10,0.6458,0.00036609661174944575,26
PAK1,0.6457,2.3396336496860847e-13,102
CD274,0.6457,2.3428060653486046e-13,102
PHF6,0.6457,2.3391541810964695e-13,102
B4GALT5,0.6456,1.798140478847349e-07,53
STAT6,0.6456,2.386157191293555e-13,102
UTP20,0.6456,2.366027191331779e-13,102
GKAP1,0.6455,2.1619015072919654e-12,94
RSPH1,0.6454,2.4335822666127364e-13,102
SHROOM1,0.6454,2.421264572030451e-13,102
HIBCH,0.6454,2.43860821662367e-13,102
TTI1,0.6453,2.448548685893826e-13,102
SQSTM1,0.645,2.5533800543151434e-13,102
FAH,0.645,2.547859364015689e-13,102
SP6,0.6449,1.169080326739369e-08,63
CLCN7,0.6448,2.6119299761015176e-13,102
LXN,0.6448,2.596207354152282e-13,102
DTX2,0.6448,2.6043768084130156e-13,102
QPCT,0.6448,2.591438531578721e-13,102
KANK4,0.6447,2.6373573207909706e-13,102
BPHL,0.6447,2.6409139535999517e-13,102
IDH2,0.6447,2.6421555316706733e-13,102
ALDH18A1,0.6447,7.833716419285469e-13,98
DIAPH1,0.6447,2.6279724853628773e-13,102
MAPRE3,0.6446,2.6464111035619474e-13,102
TPK1,0.6445,2.6758224427690324e-13,102
MID1IP1,0.6445,2.6988769929941256e-13,102
