gene,tumor_r,normal_r,delta_r
LRRK2,0.8027,0.7804,0.022299999999999986
MRRF,0.6057,0.5834,0.022299999999999986
SGPL1,0.6468,0.6245,0.022299999999999986
MICAL3,0.6536,0.6313,0.022299999999999986
FAHD2A,0.486,0.4637,0.022299999999999986
IGLV7-43,0.4306,0.4083,0.022299999999999986
RFTN2,0.4608,0.4385,0.022299999999999986
ENO1,0.7411,0.7188,0.022299999999999986
USP46,0.3304,0.3082,0.022200000000000053
RBFOX2,0.3695,0.3473,0.022199999999999998
TARS1,0.6464,0.6242,0.022199999999999998
CD8A,0.8023,0.7801,0.022199999999999998
ATP6V1B2,0.7266,0.7044,0.022199999999999998
SETD1B,0.1537,0.1315,0.022199999999999998
RGS14,-0.0956,-0.1178,0.022199999999999998
SLC43A2,0.6045,0.5824,0.02210000000000001
CLCC1,0.5852,0.5631,0.02210000000000001
MBNL3,0.5042,0.4821,0.02210000000000001
GET1,0.1631,0.141,0.02210000000000001
CBFA2T2,-0.3441,-0.3662,0.02210000000000001
PEAK1,0.658,0.6359,0.02210000000000001
FBXL6,-0.0966,-0.1187,0.022099999999999995
CCM2,0.5044,0.4823,0.022099999999999953
DIS3,0.3969,0.3748,0.022099999999999953
TMEM104,0.7515,0.7294,0.022099999999999898
RBMXL1,0.6121,0.5901,0.02200000000000002
SLC39A9,0.5814,0.5594,0.02200000000000002
CITED2,0.5191,0.4971,0.02200000000000002
HNRNPUL1,0.4036,0.3816,0.02200000000000002
PRRT3,0.0661,0.0441,0.022000000000000006
NDUFB9,-0.1226,-0.1446,0.022000000000000006
NDUFV2,0.0363,0.0143,0.022
STAT3,0.4238,0.4019,0.02190000000000003
ARRB2,0.6458,0.6239,0.02190000000000003
MAPK13,0.7587,0.7368,0.02190000000000003
ASB13,0.5264,0.5045,0.02190000000000003
CMPK2,0.7236,0.7017,0.02190000000000003
CISD1,0.6025,0.5806,0.02190000000000003
MAST2,0.0934,0.0715,0.021900000000000003
TLR7,0.2236,0.2017,0.021900000000000003
RPUSD4,0.1137,0.0918,0.02189999999999999
ALOX5AP,0.6537,0.6318,0.02189999999999992
IL6ST,0.3159,0.2941,0.02180000000000004
IDI1,0.0081,-0.0137,0.0218
XDH,0.2176,0.1958,0.021799999999999986
IGHMBP2,0.047,0.0253,0.0217
SUPT3H,-0.0828,-0.1045,0.021699999999999997
COMMD1,0.3381,0.3164,0.021699999999999997
SPG11,0.1916,0.1699,0.021699999999999997
C2orf76,0.2628,0.2411,0.02169999999999997
STK16,0.5666,0.5449,0.02169999999999994
SEMA4B,0.6168,0.5952,0.021600000000000064
UTP20,0.1512,0.1296,0.021600000000000008
VPS28,0.275,0.2534,0.021600000000000008
TFB1M,0.1436,0.122,0.021600000000000008
RPS25,-0.1274,-0.149,0.02159999999999998
LRRC8A,0.5025,0.4809,0.021599999999999953
CCDC12,0.3092,0.2876,0.021599999999999953
NLRC5,0.1264,0.1049,0.02150000000000002
C1orf53,0.4636,0.4421,0.02150000000000002
IGF2BP2,0.4557,0.4342,0.02150000000000002
PARP2,0.454,0.4325,0.02150000000000002
ASF1A,0.2271,0.2056,0.02149999999999999
FGFR1OP,0.8277,0.8062,0.021499999999999964
THEMIS2,0.6566,0.6351,0.021499999999999964
SYTL3,0.7208,0.6993,0.021499999999999964
CRAT,0.6378,0.6164,0.021400000000000086
TMEM223,0.2231,0.2017,0.021400000000000002
WDR83,0.0953,0.0739,0.021400000000000002
KHDC4,0.111,0.0896,0.021400000000000002
EIF5A2,0.4421,0.4207,0.021399999999999975
STUB1,0.6746,0.6532,0.021399999999999975
UGP2,0.7247,0.7033,0.021399999999999975
NR2F1,0.7999,0.7786,0.021300000000000097
LARS2,0.4454,0.4241,0.02130000000000004
NCSTN,0.1627,0.1414,0.021300000000000013
MIS18A,-0.0065,-0.0278,0.0213
SLC13A1,0.5688,0.5475,0.021299999999999986
PTPN7,0.7347,0.7134,0.021299999999999986
ARHGEF28,0.8562,0.8349,0.021299999999999986
RALYL,0.4269,0.4056,0.021299999999999986
ARHGAP44,0.5706,0.5493,0.021299999999999986
NCDN,0.4806,0.4594,0.021200000000000052
PPP2R2A,0.589,0.5678,0.021199999999999997
GLIS3,0.2888,0.2676,0.021199999999999997
LLGL1,0.411,0.3898,0.021199999999999997
MAP4K5,0.5379,0.5167,0.021199999999999997
SSR4,0.3857,0.3645,0.021199999999999997
PPM1F,0.8217,0.8005,0.021199999999999997
AAK1,0.6992,0.678,0.021199999999999997
KLC1,0.1608,0.1397,0.021100000000000008
POP4,0.248,0.2269,0.021100000000000008
TP53RK,-0.0605,-0.0816,0.021100000000000008
CNNM3,0.4884,0.4673,0.021100000000000008
SH3RF1,0.5311,0.51,0.021100000000000008
GRB14,0.4219,0.4008,0.021100000000000008
CAMKMT,0.5956,0.5745,0.021100000000000008
MNDA,0.7483,0.7272,0.021100000000000008
STT3A,0.151,0.1299,0.021100000000000008
PLEKHO2,0.6365,0.6154,0.021100000000000008
GNB5,0.3409,0.3198,0.021100000000000008
CLNK,0.4936,0.4725,0.021100000000000008
PTBP1,0.0178,-0.0033,0.0211
RPS10,0.0565,0.0354,0.0211
SERPINF2,-0.0669,-0.088,0.021099999999999994
RPUSD2,0.3581,0.337,0.021099999999999952
RAB2A,0.5114,0.4903,0.021099999999999952
NUDT12,0.8281,0.807,0.021099999999999897
PPM1K,0.3808,0.3598,0.02100000000000002
ALDH9A1,0.7341,0.7131,0.02100000000000002
GP1BA,-0.0617,-0.0827,0.020999999999999998
IGHV4-28,0.19,0.169,0.02099999999999999
CNPY4,0.7073,0.6864,0.02090000000000003
FRAS1,0.4655,0.4446,0.02090000000000003
IGHV3-30,0.3109,0.29,0.02090000000000003
COL3A1,0.685,0.6641,0.02090000000000003
SLC27A3,0.5725,0.5516,0.02090000000000003
ZNF174,0.4016,0.3807,0.02090000000000003
RPL7,0.2052,0.1843,0.020900000000000002
CAMK2B,0.4407,0.4198,0.020899999999999974
PRKCA,0.8835,0.8626,0.02089999999999992
SCARB1,0.8124,0.7916,0.02080000000000004
RWDD1,0.3667,0.3459,0.02080000000000004
POLR2B,0.1063,0.0855,0.0208
ATP13A1,0.3398,0.319,0.020799999999999985
OTULINL,0.6394,0.6186,0.02079999999999993
LCP2,0.8461,0.8253,0.02079999999999993
MLLT3,0.3501,0.3294,0.020699999999999996
STK11IP,0.3947,0.374,0.020699999999999996
EPB41L4B,0.1633,0.1426,0.020699999999999996
ALG2,0.6871,0.6665,0.020600000000000063
STAU2,0.6175,0.5969,0.020600000000000063
AL034430.2,0.2409,0.2203,0.020600000000000007
CIZ1,0.3176,0.297,0.020600000000000007
LSM2,0.0253,0.0047,0.0206
EXOC6,0.2211,0.2005,0.02059999999999998
NMD3,0.4584,0.4378,0.02059999999999995
ETF1,0.3989,0.3783,0.02059999999999995
BPTF,0.0671,0.0466,0.020500000000000004
ERN1,-0.0137,-0.0342,0.0205
KIF21B,-0.1264,-0.1469,0.02049999999999999
PCSK1N,0.351,0.3305,0.020499999999999963
ISCU,0.5055,0.485,0.020499999999999963
DSN1,0.2879,0.2674,0.020499999999999963
FBXO3,0.5507,0.5302,0.020499999999999963
FCGR2B,0.6773,0.6568,0.020499999999999963
EPB41L5,0.7808,0.7604,0.020400000000000085
EIF3C,0.2777,0.2573,0.02040000000000003
POMGNT2,0.2639,0.2435,0.02040000000000003
NDOR1,0.1647,0.1443,0.0204
DCUN1D5,0.109,0.0886,0.0204
AMBP,-0.0664,-0.0868,0.0204
RAPH1,0.638,0.6176,0.020399999999999974
REL,0.6073,0.5869,0.020399999999999974
BCKDK,0.6753,0.6549,0.020399999999999974
KIF5B,0.3962,0.3758,0.020399999999999974
SLC39A5,0.4332,0.4128,0.020399999999999974
MOB3A,0.3841,0.3637,0.020399999999999974
CUEDC1,0.5861,0.5657,0.020399999999999974
LRRFIP1,0.6477,0.6274,0.020300000000000096
SP4,0.4035,0.3832,0.02030000000000004
EPB41,0.5477,0.5274,0.020299999999999985
AAGAB,0.6147,0.5944,0.020299999999999985
FRA10AC1,0.1846,0.1643,0.020299999999999985
XPO5,0.4794,0.4591,0.020299999999999985
PUS10,0.4123,0.392,0.020299999999999985
UBE2A,0.3334,0.3131,0.020299999999999985
RFX7,0.5391,0.5188,0.020299999999999985
NFATC3,0.3909,0.3707,0.02020000000000005
SERPINB9,0.627,0.6068,0.020199999999999996
CRACR2B,0.3399,0.3197,0.020199999999999996
PPP3CC,0.5232,0.503,0.020199999999999996
CYGB,0.8515,0.8313,0.020199999999999996
TRIM22,0.5987,0.5785,0.020199999999999996
LRATD2,0.7199,0.6997,0.020199999999999996
CD209,0.722,0.7019,0.020100000000000007
PTGR1,0.8502,0.8301,0.020100000000000007
SNX7,0.6022,0.5821,0.020100000000000007
MDH2,0.7238,0.7037,0.020100000000000007
BANP,0.3808,0.3607,0.020100000000000007
RRNAD1,-0.2862,-0.3063,0.020100000000000007
GBP4,0.817,0.7969,0.020099999999999896
TIGAR,0.7525,0.7324,0.020099999999999896
DENND4A,0.6383,0.6183,0.020000000000000018
LPIN1,0.5551,0.5351,0.020000000000000018
PHYHD1,0.7648,0.7448,0.020000000000000018
GNG7,0.6218,0.6018,0.020000000000000018
RORA,0.1808,0.1608,0.01999999999999999
FCSK,0.6547,0.6347,0.019999999999999907
HIRA,0.0456,0.0257,0.0199
KAT5,0.0911,0.0712,0.0199
LSAMP,0.3312,0.3113,0.019899999999999973
SEC22A,0.3083,0.2885,0.01980000000000004
MAP2,0.7207,0.7009,0.01980000000000004
TAF6,0.1956,0.1758,0.019799999999999984
SMG6,0.2433,0.2235,0.019799999999999984
USP25,0.3314,0.3116,0.019799999999999984
APP,0.578,0.5582,0.01979999999999993
GGT5,0.7902,0.7705,0.01970000000000005
CBX7,0.5371,0.5174,0.01970000000000005
SIL1,0.7355,0.7158,0.01970000000000005
HMGN3,0.2209,0.2012,0.019700000000000023
CSNK1D,0.0757,0.056,0.019700000000000002
IK,0.0693,0.0496,0.019700000000000002
RPS12,0.0496,0.0299,0.0197
ANAPC13,0.3984,0.3787,0.019699999999999995
ATP6V1G3,0.1519,0.1322,0.019699999999999995
SLC30A7,0.161,0.1413,0.019699999999999995
EPHB6,0.2952,0.2755,0.019699999999999995
FAM50A,0.4353,0.4156,0.019699999999999995
ACOT13,0.2909,0.2712,0.019699999999999995
SNTB1,0.6877,0.668,0.01969999999999994
HDAC6,0.7201,0.7004,0.01969999999999994
SMARCA1,0.5676,0.5479,0.01969999999999994
STXBP6,0.7828,0.7632,0.019600000000000062
PRKD1,0.8,0.7804,0.019600000000000062
AKT1S1,0.3103,0.2907,0.019600000000000006
TMEM201,0.0009,-0.0187,0.019600000000000003
NNT,0.5495,0.5299,0.01959999999999995
SENP1,0.3132,0.2936,0.01959999999999995
OCIAD2,0.6364,0.6168,0.01959999999999995
TNS2,0.7336,0.7141,0.019500000000000073
TRIM21,0.674,0.6545,0.019500000000000073
SIKE1,0.2798,0.2603,0.019500000000000017
TPPP3,0.881,0.8615,0.019499999999999962
NUDT14,0.8228,0.8033,0.019499999999999962
RAB19,0.7864,0.7669,0.019499999999999962
MAP3K20,0.674,0.6546,0.019400000000000084
SLC22A2,0.6186,0.5992,0.019400000000000084
IGKV1-6,0.3219,0.3025,0.01940000000000003
VIM,0.5912,0.5718,0.019399999999999973
KAT8,0.4582,0.4388,0.019399999999999973
TOM1,0.7363,0.7169,0.019399999999999973
NEDD1,0.5222,0.5028,0.019399999999999973
NCALD,0.5942,0.5748,0.019399999999999973
ARHGDIB,0.6747,0.6553,0.019399999999999973
PLS1,0.8443,0.825,0.019300000000000095
SEMA3B,0.1822,0.1629,0.01930000000000001
AP4B1,-0.0267,-0.046,0.019299999999999998
TUBAL3,0.1071,0.0878,0.019299999999999998
CLIC4,0.7927,0.7734,0.019299999999999984
VASN,0.5487,0.5294,0.019299999999999984
SERPINB6,0.6527,0.6334,0.019299999999999984
GALC,0.4306,0.4113,0.019299999999999984
PRKG1,0.845,0.8257,0.019299999999999984
FAM114A1,0.8089,0.7896,0.019299999999999984
PARVG,0.8046,0.7853,0.019299999999999984
NHSL1,0.45,0.4308,0.019199999999999995
ACTR8,0.4254,0.4062,0.019199999999999995
MGAT5,0.153,0.1338,0.019199999999999995
COCH,0.3673,0.3481,0.019199999999999995
PCGF2,0.3788,0.3597,0.019100000000000006
PTPN1,0.6326,0.6135,0.019100000000000006
MTMR9,0.4414,0.4223,0.019100000000000006
NIF3L1,0.3195,0.3004,0.019100000000000006
ISLR,0.8255,0.8064,0.019100000000000006
ANKRD44,0.7667,0.7476,0.019100000000000006
TUBB,0.4937,0.4746,0.019100000000000006
NMT2,0.8204,0.8013,0.019100000000000006
CYHR1,0.0861,0.067,0.019099999999999992
CPTP,0.4635,0.4445,0.019000000000000017
ME2,0.6894,0.6704,0.019000000000000017
LPCAT1,0.8333,0.8143,0.019000000000000017
HAPLN1,0.844,0.825,0.019000000000000017
LENG9,-0.0108,-0.0298,0.019
AP3S2,0.0799,0.0609,0.018999999999999996
SRR,0.4867,0.4678,0.018900000000000028
SP100,0.3477,0.3288,0.018900000000000028
ITGAL,0.8536,0.8347,0.018900000000000028
RAB3IP,0.8514,0.8325,0.018900000000000028
CBL,0.4807,0.4618,0.018900000000000028
APOO,0.5818,0.5629,0.018900000000000028
SOAT1,0.7914,0.7725,0.018900000000000028
EIF2A,0.4437,0.4248,0.018899999999999972
PHGDH,0.796,0.7772,0.01880000000000004
ZNF143,0.336,0.3172,0.01880000000000004
PLK1,0.0772,0.0584,0.018800000000000004
C12orf29,0.3603,0.3415,0.018799999999999983
AIF1L,0.5889,0.5701,0.018799999999999928
MTG2,0.5005,0.4817,0.018799999999999928
LTBP3,0.5448,0.526,0.018799999999999928
FGF1,0.6234,0.6046,0.018799999999999928
ADSS2,0.5405,0.5217,0.018799999999999928
FCGR1A,0.808,0.7893,0.01870000000000005
EIF3J,0.5745,0.5558,0.01870000000000005
TUBB4A,0.8344,0.8157,0.01870000000000005
RPS6KC1,0.2136,0.1949,0.018700000000000022
PSMB2,0.1952,0.1765,0.018700000000000022
NRDC,0.4702,0.4515,0.018699999999999994
TESK1,0.0959,0.0772,0.018699999999999994
BTF3,0.2583,0.2396,0.018699999999999967
RASA4,0.7561,0.7374,0.01869999999999994
MICAL1,0.8516,0.833,0.01860000000000006
SH3D19,0.5319,0.5133,0.01860000000000006
PSMB1,0.1946,0.176,0.018600000000000005
SAMM50,0.1933,0.1747,0.018600000000000005
PPIL1,0.3133,0.2947,0.018600000000000005
EIF2AK1,-0.0073,-0.0259,0.0186
CAND2,0.5034,0.4848,0.01859999999999995
GDA,0.8952,0.8766,0.01859999999999995
HNF1A,0.7813,0.7627,0.01859999999999995
AGFG1,0.619,0.6005,0.01849999999999996
DERL2,0.3031,0.2846,0.01849999999999996
CTBS,0.2866,0.2682,0.018400000000000027
LMBRD2,0.5629,0.5445,0.018399999999999972
ARHGAP45,0.723,0.7046,0.018399999999999972
R3HDM4,-0.3108,-0.3292,0.018399999999999972
RNF11,0.3595,0.3411,0.018399999999999972
UBE2M,0.2489,0.2306,0.01830000000000001
MED18,0.0549,0.0366,0.018299999999999997
NT5C2,0.5203,0.502,0.018299999999999983
CRYBG1,0.8616,0.8433,0.018299999999999983
SH2B2,0.4014,0.3831,0.018299999999999983
ZMYM1,-0.0701,-0.0883,0.018200000000000008
RAN,0.2392,0.221,0.018199999999999994
NOXA1,0.6409,0.6227,0.018199999999999994
SNRPA,0.1533,0.1351,0.018199999999999994
OSBP2,0.4191,0.4009,0.018199999999999994
ZNF687,0.3248,0.3066,0.018199999999999994
BIN2,0.7937,0.7756,0.018100000000000005
LHPP,0.6673,0.6492,0.018100000000000005
ARHGAP18,0.7028,0.6847,0.018100000000000005
ATG4C,0.4795,0.4614,0.018100000000000005
CR2,0.0503,0.0322,0.018099999999999998
MEIS2,0.3872,0.3692,0.018000000000000016
NRCAM,0.8323,0.8143,0.018000000000000016
ZMAT3,0.5415,0.5235,0.018000000000000016
ALDH7A1,0.6856,0.6676,0.018000000000000016
GUCY1A2,0.8581,0.8401,0.018000000000000016
ENDOD1,0.6493,0.6313,0.018000000000000016
PODXL2,0.3086,0.2906,0.01799999999999996
MYL3,0.7666,0.7486,0.017999999999999905
SQSTM1,0.4511,0.4332,0.017900000000000027
TPI1,0.5865,0.5686,0.017900000000000027
TOM1L1,0.8489,0.831,0.017900000000000027
HNRNPA0,0.2538,0.2359,0.017900000000000027
BAG2,0.899,0.8811,0.017900000000000027
GAN,0.1996,0.1817,0.0179
RIOK2,0.2392,0.2213,0.0179
EXPH5,0.252,0.2341,0.0179
PICALM,0.4789,0.461,0.01789999999999997
POMGNT1,0.4018,0.3839,0.01789999999999997
TGM2,0.7544,0.7365,0.017899999999999916
MYO1G,0.8193,0.8015,0.017800000000000038
P3H1,0.6915,0.6737,0.017800000000000038
RPL37,0.2993,0.2815,0.017800000000000038
CAAP1,0.1686,0.1508,0.01780000000000001
RPL36AL,-0.051,-0.0688,0.017800000000000003
VARS1,0.3993,0.3815,0.017799999999999983
ITGA5,0.7292,0.7114,0.017799999999999927
THEMIS,0.8122,0.7945,0.01770000000000005
ARHGEF16,0.8971,0.8794,0.01770000000000005
EIF3M,0.0382,0.0205,0.017699999999999997
UPF1,0.359,0.3413,0.017699999999999994
CES3,0.58,0.5623,0.017699999999999938
LRRC20,0.5752,0.5576,0.01760000000000006
EFNB2,0.8675,0.8499,0.01760000000000006
GIPC2,0.8141,0.7965,0.01760000000000006
H1-10,0.4866,0.469,0.017600000000000005
MTMR3,0.4516,0.434,0.017600000000000005
B3GNT2,-0.25,-0.2676,0.017600000000000005
TMEM120B,0.2875,0.2699,0.017600000000000005
TSPAN3,0.3396,0.322,0.017600000000000005
ING3,0.1734,0.1558,0.017600000000000005
STARD8,-0.2677,-0.2853,0.017600000000000005
FRMD4A,0.7241,0.7065,0.01759999999999995
AIFM1,0.6142,0.5966,0.01759999999999995
TRIM55,0.7488,0.7313,0.01750000000000007
HYAL2,0.4682,0.4507,0.017500000000000016
RHOC,0.4613,0.4438,0.017500000000000016
PAK6,0.0466,0.0291,0.0175
EFCAB14,0.1765,0.159,0.017499999999999988
NF2,0.6754,0.6579,0.01749999999999996
ACOT4,0.5165,0.499,0.01749999999999996
SPTLC1,0.3295,0.3121,0.017400000000000027
TMEM184C,0.0323,0.0149,0.017400000000000002
AQP3,0.1783,0.1609,0.0174
PGM2L1,0.6434,0.626,0.01739999999999997
GTF3C4,0.493,0.4756,0.01739999999999997
PARN,0.6782,0.6608,0.01739999999999997
SPATS2L,0.684,0.6667,0.017300000000000093
IGLV3-19,0.4049,0.3876,0.017299999999999982
HAUS3,-0.0238,-0.041,0.0172
HSPA12A,0.6753,0.6581,0.017199999999999993
SARDH,0.4241,0.4069,0.017199999999999993
CUL1,0.4134,0.3962,0.017199999999999993
SATB2,0.4092,0.392,0.017199999999999993
NUMBL,0.5491,0.5319,0.017199999999999993
SPINT2,0.7132,0.696,0.017199999999999993
PRPF40B,0.2423,0.2251,0.017199999999999993
MTSS2,0.5311,0.5139,0.017199999999999993
TINF2,0.3117,0.2945,0.017199999999999993
MGST1,0.6624,0.6452,0.017199999999999993
TTC33,0.3821,0.3649,0.017199999999999993
FAH,0.7228,0.7056,0.017199999999999993
SMG9,0.4257,0.4086,0.017100000000000004
SLC52A2,0.1206,0.1035,0.017100000000000004
GORAB,0.4547,0.4376,0.017100000000000004
POLR2I,0.3659,0.3488,0.017100000000000004
RAMP3,0.8808,0.8637,0.017100000000000004
FHL2,0.4242,0.4071,0.017100000000000004
DNM1,0.7698,0.7527,0.017100000000000004
KIDINS220,-0.2878,-0.3049,0.017100000000000004
NME6,0.0774,0.0603,0.017099999999999997
DDN,-0.0487,-0.0658,0.017099999999999997
TXNDC12,0.5073,0.4902,0.01709999999999995
IGLV2-8,0.3133,0.2963,0.017000000000000015
RPRD1A,0.4713,0.4543,0.017000000000000015
RBP7,0.9277,0.9107,0.017000000000000015
ETFA,0.4274,0.4104,0.017000000000000015
TTC21B,0.492,0.475,0.017000000000000015
RASIP1,0.8632,0.8462,0.017000000000000015
DNAJC17,0.3024,0.2854,0.017000000000000015
EIF2B4,0.4368,0.4198,0.017000000000000015
PSTPIP1,0.7825,0.7655,0.017000000000000015
AMOTL1,0.603,0.586,0.017000000000000015
TNKS,0.4115,0.3945,0.01699999999999996
TNPO2,0.3243,0.3073,0.01699999999999996
ACO1,0.5371,0.5202,0.016900000000000026
HPCAL4,0.6725,0.6556,0.016900000000000026
UBE2E2,0.7348,0.7179,0.016900000000000026
PPL,0.8796,0.8627,0.016900000000000026
CCDC9B,0.7356,0.7187,0.016900000000000026
ASPG,0.8086,0.7917,0.016900000000000026
CYLD,0.5721,0.5553,0.016800000000000037
RASAL3,0.8418,0.825,0.016800000000000037
SOD2,0.6671,0.6503,0.016800000000000037
MPZL2,0.7955,0.7787,0.016800000000000037
APEX2,0.1832,0.1664,0.01680000000000001
HLA-G,0.8379,0.8211,0.016799999999999926
MBP,0.7928,0.776,0.016799999999999926
CSDC2,0.6823,0.6656,0.016700000000000048
CCDC102B,0.2615,0.2448,0.01670000000000002
KIAA0100,0.1955,0.1788,0.01670000000000002
WRN,0.034,0.0173,0.016700000000000003
PPP2R5A,0.4747,0.458,0.016699999999999993
SMIM13,0.3473,0.3306,0.016699999999999993
RAI1,0.311,0.2943,0.016699999999999993
GLCE,0.443,0.4263,0.016699999999999993
YTHDF3,0.5884,0.5718,0.01660000000000006
ASTN2,0.4572,0.4406,0.016600000000000004
DNAJB12,0.4068,0.3902,0.016600000000000004
USP11,0.3852,0.3686,0.016600000000000004
MON1A,-0.0279,-0.0445,0.016599999999999997
SNX4,0.6129,0.5963,0.016599999999999948
TXNL1,0.6748,0.6582,0.016599999999999948
TRIM9,0.7139,0.6973,0.016599999999999948
GOLGA3,0.7253,0.7087,0.016599999999999948
TMEM72,0.6129,0.5963,0.016599999999999948
C12orf75,0.6296,0.6131,0.01650000000000007
PIK3C3,0.3704,0.3539,0.016500000000000015
CD46,0.3183,0.3018,0.016500000000000015
NDUFB11,0.1686,0.1521,0.016499999999999987
NPM1,0.5529,0.5364,0.01649999999999996
DNAJC25,0.5435,0.527,0.01649999999999996
FRG1,0.3122,0.2957,0.01649999999999996
P4HA1,0.6516,0.6351,0.01649999999999996
SPP1,0.5675,0.551,0.01649999999999996
DCAF1,0.5322,0.5157,0.01649999999999996
KLC3,0.5741,0.5577,0.01640000000000008
ARSK,0.4837,0.4673,0.016400000000000026
POLR2F,0.0342,0.0178,0.0164
LEPROT,0.255,0.2386,0.016399999999999998
ACTN3,-0.0819,-0.0983,0.016399999999999998
ZNF668,-0.1379,-0.1543,0.016399999999999998
MCTS1,0.261,0.2446,0.016399999999999998
SELENOO,0.518,0.5016,0.01639999999999997
HINT1,0.6886,0.6722,0.01639999999999997
RAB17,0.8654,0.849,0.01639999999999997
UMAD1,0.3944,0.378,0.01639999999999997
UBE2D2,0.3789,0.3626,0.016300000000000037
STYX,0.1595,0.1432,0.01630000000000001
MGARP,0.9176,0.9013,0.01629999999999998
TNFRSF12A,0.5699,0.5537,0.016199999999999992
PHLPP2,0.5485,0.5323,0.016199999999999992
LBR,0.4894,0.4732,0.016199999999999992
NMI,0.6843,0.6681,0.016199999999999992
PGF,0.5044,0.4882,0.016199999999999937
TWNK,-0.1328,-0.1489,0.016100000000000003
RSL1D1,0.2451,0.229,0.016100000000000003
RIOK1,0.4971,0.481,0.016100000000000003
MLST8,0.3742,0.3581,0.016100000000000003
ADA,0.7944,0.7783,0.016100000000000003
PCMTD1,0.43,0.4139,0.016100000000000003
SURF4,0.3036,0.2875,0.016100000000000003
RBP1,0.7297,0.7137,0.016000000000000014
CASP1,0.7798,0.7638,0.016000000000000014
MRE11,0.5078,0.4918,0.016000000000000014
MKNK1,0.6832,0.6672,0.016000000000000014
FAM174A,0.5608,0.5448,0.016000000000000014
RUNX1,0.7308,0.7148,0.016000000000000014
CD2,0.88,0.864,0.016000000000000014
IGKV3D-15,0.1379,0.1219,0.016
BET1,0.6134,0.5974,0.015999999999999903
METTL17,0.0191,0.0032,0.015899999999999997
WDR45B,0.306,0.2901,0.01589999999999997
TSN,0.5091,0.4932,0.01589999999999997
PMM2,0.7296,0.7138,0.015800000000000036
PTPRB,0.7974,0.7816,0.015800000000000036
MCFD2,0.4913,0.4755,0.015800000000000036
CLK2,0.2741,0.2583,0.015800000000000036
B9D1,0.3796,0.3638,0.01579999999999998
ACTRT1,0.036,0.0203,0.0157
TPM3,0.321,0.3053,0.015699999999999992
DNLZ,0.2706,0.2549,0.015699999999999992
EVA1B,0.361,0.3453,0.015699999999999992
PALM3,0.727,0.7113,0.015699999999999936
EPPK1,0.7948,0.7791,0.015699999999999936
PPP1R12B,0.7583,0.7426,0.015699999999999936
MOV10,0.6461,0.6305,0.015600000000000058
FAP,0.6955,0.6799,0.015600000000000058
PITPNC1,0.7848,0.7692,0.015600000000000058
SLC4A7,0.7418,0.7262,0.015600000000000058
WDR53,0.1522,0.1366,0.015600000000000003
ENKD1,0.2652,0.2496,0.015600000000000003
RAB8A,0.4871,0.4715,0.015600000000000003
PGLYRP1,0.3737,0.3581,0.015600000000000003
EEF1AKMT2,0.4608,0.4452,0.015600000000000003
BAG4,0.5123,0.4967,0.015600000000000003
TRAPPC2L,0.2679,0.2523,0.015600000000000003
EWSR1,0.0899,0.0743,0.015599999999999989
FHOD1,0.7421,0.7265,0.015599999999999947
ALDH5A1,0.5919,0.5763,0.015599999999999947
JPT2,0.8244,0.8089,0.01550000000000007
OLFML2A,0.8416,0.8261,0.01550000000000007
USP9X,0.6225,0.607,0.01550000000000007
ABCF3,0.6832,0.6677,0.01550000000000007
CAPN1,0.2868,0.2713,0.015500000000000014
UNC93B1,0.4541,0.4386,0.015500000000000014
SCD,0.7251,0.7096,0.015499999999999958
CIT,0.8239,0.8084,0.015499999999999958
FAM102A,0.5436,0.5281,0.015499999999999958
UGT8,0.6995,0.684,0.015499999999999958
FST,0.6099,0.5944,0.015499999999999958
FASTKD3,-0.2486,-0.264,0.015400000000000025
FOXO3,0.4848,0.4694,0.015400000000000025
MRPS2,0.0995,0.0841,0.015400000000000011
LAMA5,0.1857,0.1703,0.015399999999999997
MAB21L4,-0.2222,-0.2376,0.015399999999999997
PRELP,0.7276,0.7122,0.01539999999999997
TBC1D2,0.8851,0.8697,0.01539999999999997
DESI1,0.4114,0.396,0.01539999999999997
SLC25A13,0.5558,0.5404,0.01539999999999997
KLHL22,0.5143,0.4989,0.01539999999999997
TUBB4B,0.6448,0.6295,0.015300000000000091
LOXL4,0.4136,0.3983,0.015300000000000036
SHOC2,0.3738,0.3585,0.015300000000000036
ETAA1,0.0479,0.0326,0.015300000000000001
SESN2,0.3282,0.3129,0.01529999999999998
MFSD3,0.1856,0.1703,0.01529999999999998
SUMF1,0.6188,0.6035,0.01529999999999998
LPL,0.3072,0.2919,0.01529999999999998
SORBS3,0.474,0.4587,0.01529999999999998
S100A6,0.6322,0.6169,0.01529999999999998
GBP2,0.8921,0.8768,0.01529999999999998
SSC5D,0.496,0.4807,0.01529999999999998
RBPMS2,0.6225,0.6073,0.015200000000000102
EHD4,0.7465,0.7313,0.015200000000000102
HTRA1,0.4605,0.4453,0.015200000000000047
