gene,spearman_r,p_value,n_samples
RPL4,0.3562,0.0028670885280954175,68
CEP112,0.3562,0.03045980101264264,37
DCAF8,0.356,0.0028897356613513912,68
MTERF3,0.3559,0.003895322286025337,64
WDR60,0.3559,0.008914405637438477,53
ADAT2,0.3558,0.005270765785717128,60
ECD,0.3558,0.002905090984332573,68
MFHAS1,0.3557,0.053699323257582046,30
RPL3,0.3556,0.0029186293334834126,68
EPG5,0.3555,0.0029288862081249256,68
TEX264,0.3554,0.0029380468242437155,68
ETNK1,0.3552,0.0029593337654212192,68
DNAAF2,0.3551,0.014312200573664682,47
DNAJC30,0.355,0.002972253544168652,68
COL18A1,0.355,0.0029685743043064683,68
C18orf25,0.3549,0.0029781044106777055,68
ZFAND1,0.3548,0.0029923588944282993,68
DDX20,0.3547,0.0030003160881651486,68
C1RL,0.3545,0.0030158318772700986,68
ZNF638,0.3544,0.0030295705426150524,68
CTSO,0.3543,0.0073866357848339885,56
PIGK,0.3542,0.003043577127653095,68
ATPAF1,0.3542,0.0030458668474137654,68
USP48,0.3542,0.003045760776952417,68
ABHD14B,0.3538,0.0030747405711578487,68
RPF2,0.3538,0.00307856061755152,68
EHD2,0.3538,0.0030760530333425995,68
CFAP410,0.3538,0.006439619135382532,58
FKBP15,0.3537,0.003091640415215435,68
KCNQ1,0.3536,0.19607167843419873,15
CAMKK2,0.3536,0.003099298778620754,68
CALR,0.3533,0.0031264914627363496,68
CNFN,0.3532,0.01379811862046265,48
RNF167,0.3532,0.003907031888895213,65
TSSC4,0.3531,0.0031378143111404255,68
ALG5,0.3531,0.0031450754879169705,68
VPS37C,0.3531,0.0031454832796173806,68
LAMTOR1,0.353,0.0031544037854611038,68
TMEM184C,0.3529,0.014965421022879165,47
CDK5RAP1,0.3528,0.008875414894981205,54
ANAPC1,0.3528,0.0031707610833540396,68
DCAF7,0.3526,0.0031896825786714143,68
ACOT13,0.3525,0.0031975649931935664,68
MICU1,0.3525,0.0031997509596590184,68
NOTCH1,0.3525,0.004281410586686481,64
MBTPS2,0.3523,0.15165441917746622,18
GOSR1,0.3522,0.0032261550552995337,68
DYNLT1,0.3522,0.003220707172767177,68
PDCD6,0.3522,0.0032218586745620796,68
GNPDA2,0.3521,0.003237155416094943,68
EBNA1BP2,0.3521,0.003233900248133482,68
SPCS1,0.352,0.0032423148347413507,68
