gene,spearman_r,p_value,n_samples
RAD54L2,0.6992,0.0004204913528623988,21
DDX50,0.699,0.00042272460752212676,21
SDS,0.6989,0.00042346902194862477,21
TLK2,0.6989,0.00042346902194862477,21
RALGAPA1,0.6989,0.00042346902194862477,21
GZMM,0.6988,0.0006092804571060388,20
TACO1,0.6987,0.0004260865132646113,21
F11R,0.6987,0.0004260865132646113,21
TIMM29,0.6987,0.0004260865132646113,21
TFDP2,0.6987,0.0004260865132646113,21
ENO1,0.6987,0.0004260865132646113,21
PLOD1,0.6987,0.0004260865132646113,21
HSP90B1,0.6987,0.0004260865132646113,21
CKAP5,0.6985,0.00042835373411215114,21
PAWR,0.6985,0.00042835373411215114,21
SCAF8,0.6985,0.00042835373411215114,21
PLA2R1,0.6985,0.0018134319155482593,17
CARMIL1,0.6985,0.00042835373411215114,21
KDM4A,0.6983,0.0004309971303238505,21
SENP7,0.6983,0.0004309971303238505,21
OSBP,0.6983,0.0004309971303238505,21
PPFIBP2,0.6983,0.00043063078558175247,21
ZFYVE9,0.6983,0.0004309971303238505,21
ABR,0.6983,0.0004309971303238505,21
RANBP9,0.6981,0.0004332889057385238,21
CENPJ,0.6978,0.008000717411226549,13
LCA5,0.6977,0.0018449312597242427,17
VASP,0.6976,0.00043863937917049616,21
PEX13,0.6976,0.00043863937917049616,21
GALT,0.6976,0.00043863937917049616,21
DNAJC7,0.6976,0.00043863937917049616,21
TULP3,0.6974,0.0004413317796217928,21
SRD5A3,0.6974,0.0004413317796217928,21
CEBPZ,0.6974,0.0004413317796217928,21
OPTN,0.6974,0.0004413317796217928,21
NT5E,0.6974,0.0004413317796217928,21
ARFGEF2,0.6974,0.0004413317796217928,21
PEX12,0.6972,0.000443678259452839,21
ESCO1,0.6972,0.000443678259452839,21
STRIP2,0.6971,0.003875725428311245,15
RANBP1,0.697,0.00044639718445404526,21
NEIL1,0.697,0.02509667588225185,10
PXK,0.697,0.00044639718445404526,21
PUM2,0.697,0.0004460349238449834,21
LILRB3,0.6968,0.0006412822333462752,20
FOXF1,0.6967,0.005628677002967547,14
TRIP4,0.6966,0.0004515146512697718,21
ITGAV,0.6966,0.0004515146512697718,21
OBSL1,0.6966,0.0004515146512697718,21
TBX4,0.6965,0.0009231674109941938,19
C1R,0.6963,0.0004542719754267274,21
ARSA,0.6963,0.0004542719754267274,21
DGCR2,0.6961,0.001911629354966844,17
ARFRP1,0.6961,0.0004570409713834745,21
NDE1,0.6961,0.0004570409713834745,21
ABCC4,0.6961,0.0004570409713834745,21
C1QTNF6,0.6961,0.0027429004151437023,16
IFITM3,0.6961,0.0004570409713834745,21
CDC34,0.6957,0.00046226519470388627,21
SLC5A6,0.6957,0.00046226519470388627,21
NCOA1,0.6957,0.0004619076654713322,21
P4HA2,0.6957,0.00046226519470388627,21
UBN2,0.6955,0.0004647193536371762,21
ZCCHC2,0.6953,0.000949003953830487,19
USP30,0.6953,0.0004675428900273679,21
UGGT2,0.695,0.0004703782983404084,21
RAB4A,0.695,0.0004703782983404084,21
POFUT1,0.695,0.0004703782983404084,21
TUBB6,0.695,0.0004703782983404084,21
SPRY4,0.695,0.0004703782983404084,21
HPGDS,0.6948,0.0004732256022351797,21
GSTK1,0.6948,0.0004732256022351797,21
AIDA,0.6948,0.0004732256022351797,21
LLGL1,0.6948,0.0004732256022351797,21
TFCP2,0.6948,0.00047287454083150526,21
MTX1,0.6948,0.0004732256022351797,21
LZTFL1,0.6948,0.00047287454083150526,21
MMP13,0.6947,0.0006752714633826033,20
DPY19L4,0.6947,0.0009630296745724604,19
EIF2B3,0.6946,0.00047573765603722406,21
C18orf25,0.6945,0.001975752881687945,17
DMXL2,0.6944,0.00047861275590708275,21
WBP11,0.6944,0.00047861275590708275,21
TAF15,0.6944,0.0004782606343872914,21
SPCS3,0.6944,0.00047861275590708275,21
FGF2,0.6944,0.00047861275590708275,21
RNF113A,0.6944,0.00047861275590708275,21
BUB1,0.6941,0.0019960350246973984,17
RABEPK,0.694,0.00048405482176851704,21
NCBP2AS2,0.694,0.00048405482176851704,21
FAM120A,0.694,0.00048405482176851704,21
NFATC1,0.6937,0.000486970050566961,21
KTN1,0.6937,0.000486970050566961,21
THEM4,0.6937,0.000486970050566961,21
TYK2,0.6937,0.000486970050566961,21
NUMA1,0.6937,0.000486970050566961,21
WDR33,0.6937,0.000486970050566961,21
KRI1,0.6935,0.0004898974010404606,21
PCYT1A,0.6935,0.0004898974010404606,21
PPCDC,0.6935,0.0004898974010404606,21
GPALPP1,0.6935,0.0004898974010404606,21
TRIM24,0.6935,0.0004898974010404606,21
TOLLIP,0.6935,0.0004898974010404606,21
APAF1,0.6933,0.000492495880752462,21
MRRF,0.6931,0.000495451679151713,21
DHRS7,0.6929,0.0004980778546188664,21
LPAR1,0.6927,0.0010107939267974188,19
SFSWAP,0.6927,0.000501062340256569,21
GMNN,0.6925,0.018189172060845457,11
RIC8A,0.6924,0.0005040591522379374,21
ADGRL2,0.6924,0.0005040591522379374,21
CCDC78,0.6923,0.012593030496094112,12
GPR157,0.6923,0.008730317796749335,13
FHL5,0.6922,0.0005070683142805511,21
ZCCHC3,0.6922,0.0005070683142805511,21
