gene,spearman_r,p_value,n_samples
TMEM120B,0.0201,0.8851360472230535,54
RMND5A,0.0199,0.880227625611032,60
IGHV2-70D,0.0198,0.937801560086225,18
POLR2K,0.0196,0.8817276410751823,60
SP2,0.0194,0.8926928468259665,51
CCNK,0.0193,0.883391136061926,60
CRISP3,0.0191,0.8897332214690901,55
PGM3,0.0189,0.8985852593962999,48
HBQ1,0.0187,0.906419984650742,42
NCKAP5L,0.0187,0.8942302446989802,53
NT5DC2,0.0187,0.8986472530576076,49
DHX30,0.0184,0.9441056286715612,17
ORAI1,0.0183,0.9262038701749196,28
NPHP4,0.0182,0.9602404181286242,10
ZNF581,0.0182,0.9602404181286242,10
ANAPC16,0.0182,0.8900500544804327,60
CCDC71,0.018,0.9205913289978269,33
DYM,0.0178,0.8927172465629789,60
LRG1,0.0178,0.8923854585555028,60
KLHL24,0.0175,0.9431706684765945,19
SCMH1,0.0175,0.9383727661115464,22
SLIT1,0.0172,0.900544242240449,55
VMP1,0.0172,0.9078859552090703,48
MYH2,0.0168,0.8988694565283297,60
NUP54,0.0167,0.8990459241640655,60
DCP2,0.0167,0.932787846771227,28
COG5,0.0166,0.8995450251025772,60
MIDEAS,0.0165,0.9024049527869723,58
CASD1,0.0165,0.9573761750901848,13
NPC2,0.0164,0.9234445613751867,37
HECTD1,0.0161,0.902552857738762,60
TNRC18,0.0159,0.919608969159407,43
TOMM20,0.0158,0.904889984464572,60
PROC,0.0155,0.90623233243422,60
LYPD6B,0.0154,0.958369789371986,14
HSPA1L,0.015,0.9095703800848358,60
VPS33B,0.0148,0.9213345304639204,47
CCDC22,0.0147,0.9113985909497888,60
FOXC1,0.0147,0.9553001131871381,17
TM9SF4,0.0142,0.9144146929208723,60
RPS13,0.0139,0.9189522590488715,56
RPL18,0.0138,0.9165861105167955,60
RYBP,0.0135,0.9218993078095242,55
CAMP,0.0135,0.9187277722591646,60
BMPR2,0.0134,0.9318174237055282,43
TNS1,0.0132,0.9311987135760188,45
ARHGAP39,0.0128,0.9328905143397203,46
ALG14,0.0125,0.9289825495584743,53
DYNLT1,0.0125,0.9246175428244795,60
RFX3,0.0113,0.9581901628011082,24
LYSMD1,0.0111,0.936543144321229,54
TADA1,0.011,0.9358330220605409,56
ARL6IP6,0.0108,0.9345005980664599,60
NELFE,0.0108,0.9348384727180195,60
YIPF2,0.0106,0.9463613769277206,43
CPLANE1,0.0101,0.9390270905568142,60
DOT1L,0.0098,0.9702105713958576,17
CP,0.0097,0.941542142196046,60
GNB3,0.0097,0.9521547984847624,41
NKIRAS2,0.0097,0.9412043219349344,60
COPA,0.0094,0.943218372538029,60
HLA-G,0.0089,0.9739356956661479,16
ZNF808,0.0087,0.963697870358278,30
