gene,spearman_r,p_value,n_samples
CORO2A,0.7349,1.3468529698679592e-08,44
PID1,0.7348,1.3605623219838476e-08,44
CD46,0.7346,1.373050004652429e-08,44
CHL1,0.7343,1.4071524911834906e-08,44
DCLK1,0.7342,1.4150448722812028e-08,44
ITIH5,0.7338,1.4526729662460568e-08,44
RPS4Y1,0.7337,1.4630176154770132e-08,44
MOXD1,0.7335,1.4800739989919422e-08,44
CD55,0.7334,1.4905078506575375e-08,44
SLC7A5,0.7334,0.00023397895673322043,20
SH3BGRL2,0.7334,1.4897927458554321e-08,44
S100A2,0.7331,1.521242528157968e-08,44
PROM2,0.733,1.3696993402825777e-05,27
SMOC2,0.733,1.5358529250754735e-08,44
DPP4,0.7328,1.5560290514224565e-08,44
GBE1,0.7325,1.5900544762844676e-08,44
SDR16C5,0.7324,1.5956162365976225e-08,44
ENPP5,0.7324,0.0012549581661522625,16
NGEF,0.7323,1.610893014020296e-08,44
TTC9,0.7321,1.63614856493029e-08,44
TSPAN4,0.7321,0.0019129636009785618,15
SMOC1,0.7319,5.40789324579815e-08,41
PDXDC1,0.7316,1.685635138210233e-08,44
CRISPLD2,0.7313,1.7253156524018507e-08,44
CD2,0.7313,3.791892590215982e-08,42
SLC27A2,0.731,1.7516340047882123e-08,44
ATP6V1G2,0.7309,4.1525838469758917e-07,36
IFIH1,0.7307,1.7882079780471814e-08,44
AHNAK2,0.7306,1.8052009018476993e-08,44
IGLC7,0.7305,1.8168874844099952e-08,44
AHCYL2,0.7303,1.841983622216108e-08,44
ANGPTL4,0.7296,1.373376818872657e-07,39
CAPS,0.7296,1.9342177605006225e-08,44
SEC23A,0.7295,1.945814575570445e-08,44
OXR1,0.7293,1.9642045402931805e-08,44
CLDN3,0.7292,1.9752046396666984e-08,44
SFRP1,0.7286,2.0568967434285028e-08,44
ACSL5,0.7286,2.068286149917594e-08,44
DOCK10,0.7285,2.0735508013758687e-08,44
TIMP3,0.7283,2.098463807780986e-08,44
GPCPD1,0.728,2.148118924307291e-08,44
GALNT3,0.728,2.141742884645856e-08,44
ASAP2,0.7279,2.1646031709546067e-08,44
LRCH2,0.7274,2.5483037808757135e-05,26
CRYL1,0.7273,2.2545562293648146e-08,44
PROX1,0.7273,0.011204967253592074,11
ADAM28,0.7272,1.0701106829549736e-07,40
SERPINB4,0.7271,2.334578810253903e-07,38
EPPK1,0.7269,2.3008258098030894e-08,44
SAMD9L,0.7268,2.3184065718924738e-08,44
MMP2,0.7262,2.4245056825658863e-08,44
PLIN4,0.7261,2.431675390439979e-08,44
NDRG1,0.7257,2.4970289322619107e-08,44
POLA2,0.7256,0.01752805648834259,10
GUCY1A2,0.7255,2.5319195716848228e-08,44
IDE,0.7254,2.5458404311573124e-08,44
DDX58,0.7251,2.5987189136275475e-08,44
IL33,0.7246,5.835634617663119e-07,36
PCDH1,0.7245,2.6997665635208083e-08,44
NCKAP1,0.7245,2.7066199584046975e-08,44
RAB3C,0.7244,8.615597705937156e-08,41
NHS,0.7244,1.8576879849112319e-07,39
NBL1,0.7244,2.720195723666489e-08,44
SYTL1,0.7239,2.811373680306516e-08,44
FGD1,0.7239,0.0034223218560301997,14
ADSS2,0.7237,2.8386612276954773e-08,44
MTUS1,0.7237,2.852839008650689e-08,44
PYCR1,0.7237,2.844499692169787e-08,44
SQLE,0.7235,2.8839050676702626e-08,44
TMEM119,0.7233,2.9201178723513625e-08,44
APBB1IP,0.7229,3.005201184003376e-08,44
CAB39L,0.7228,3.018968651812054e-08,44
HELZ2,0.7227,3.042824743113849e-08,44
PI3,0.7221,1.4280846273447566e-06,34
F3,0.7216,3.2527489959306686e-08,44
CR2,0.7214,4.674999160298368e-06,31
GPD1L,0.7212,3.346867151713752e-08,44
RAB38,0.7212,0.01857315508946023,10
PLCXD3,0.721,3.2358726273429646e-06,32
CYP2S1,0.7209,3.4038432656657325e-08,44
HBM,0.7208,0.0024308159903898337,15
SFXN3,0.7207,3.454799555097233e-08,44
NNMT,0.7207,3.446072445268675e-08,44
MLKL,0.7204,3.5134801980233526e-08,44
STAT2,0.7202,3.5659741021327346e-08,44
COL5A2,0.7201,3.5951027901716264e-08,44
ZG16B,0.7201,4.947403732305511e-06,31
NDE1,0.72,3.623782291460898e-08,44
SREBF1,0.7198,0.01250090518140675,11
BCAT1,0.7198,3.671190023760569e-08,44
REG1B,0.7198,3.6672242628162847e-08,44
NBEA,0.7195,3.7245532942735777e-08,44
ALDH1L2,0.7192,3.8093744577240613e-08,44
EVL,0.7192,3.8093744577240613e-08,44
LPCAT2,0.7189,3.872262453476296e-08,44
FBLL1,0.7187,2.5709743535025363e-07,39
HGF,0.7187,3.9261953514477746e-08,44
CMPK2,0.7185,3.9808149739156134e-08,44
PLAC9,0.7184,4.0037635590595334e-08,44
ITSN1,0.7184,4.006021817152689e-08,44
SPAG1,0.7184,3.990880486209148e-08,44
MGLL,0.7183,4.021757408079941e-08,44
CELF2,0.7183,4.039826702001509e-08,44
CLDN2,0.7183,3.59124179007878e-05,26
GGT6,0.7182,0.012799598068858454,11
AK5,0.7182,0.012799598068858454,11
MYO1D,0.7178,4.1655827045352666e-08,44
NT5E,0.7178,4.163191221184562e-08,44
COL8A1,0.7177,4.1880971483731355e-08,44
KRT6A,0.7174,4.276328733637865e-08,44
COLGALT1,0.7174,4.269484935059783e-08,44
MATN3,0.7173,4.281727760017308e-08,44
MT3,0.7173,0.01952834313830294,10
UNC5B,0.717,2.8153961349423313e-07,39
RASGRF2,0.7168,1.8507993557055973e-06,34
SNCG,0.7167,4.458533882861213e-08,44
CYSTM1,0.7159,9.855692376412753e-08,42
MMP7,0.7157,4.755086664651816e-08,44
KRT6B,0.7156,6.922302074655938e-08,43
VWF,0.7153,4.855487248605085e-08,44
CUL4A,0.7152,4.906420056867451e-08,44
ACSS1,0.7148,5.031950647048605e-08,44
GCNT1,0.7144,1.4332567403660234e-06,35
LCA5,0.7143,0.006088305245824156,13
PPFIBP2,0.7141,5.2423115525432106e-08,44
HMOX1,0.714,5.297001762233582e-08,44
PNMA2,0.714,1.987883758063477e-05,28
COL14A1,0.7139,5.318702289944339e-08,44
FGD5,0.7138,5.335438156409048e-08,44
FRZB,0.7137,5.375808451462113e-08,44
MAFK,0.7133,0.009201779777634764,12
RHOF,0.7133,5.004686597388211e-07,38
PLCB4,0.7131,5.601265883450877e-08,44
PLCL2,0.7129,5.657698621473914e-08,44
AKR7A3,0.7129,5.650586737682024e-08,44
BZW2,0.7127,5.7325328462569104e-08,44
FNDC1,0.7126,5.764926404982912e-08,44
TFF2,0.7126,5.766668237945765e-08,44
NCKAP1L,0.7125,5.8009903759463856e-08,44
LAMB3,0.7124,5.8246664077998543e-08,44
ERBB2,0.7115,6.182089244790577e-08,44
CDK1,0.7114,6.209074539216633e-08,44
OASL,0.7113,6.263374963276804e-08,44
SMARCD3,0.7112,2.419855693922996e-06,34
ERG,0.711,9.838233085899418e-05,24
SERPINE1,0.7107,6.468768093292179e-08,44
RNASET2,0.7106,6.515119789861533e-08,44
CGN,0.7105,6.571904974070427e-08,44
MMP14,0.7104,6.618950181468537e-08,44
CST1,0.7104,6.620832944107714e-08,44
VPS13C,0.7104,6.615175261096078e-08,44
CHMP2B,0.7101,6.727042086244931e-08,44
PTK6,0.7099,6.016337796256035e-07,38
C11orf52,0.7095,1.4423284860980342e-07,42
FAT1,0.7095,6.980568755264036e-08,44
SH3D19,0.7095,6.971815925101579e-08,44
H6PD,0.7095,6.967930127848678e-08,44
ABCC3,0.7095,6.96113554379435e-08,44
PLCG2,0.7094,7.041132591322593e-08,44
SEC24A,0.7081,7.604601742924418e-08,44
LRIG1,0.708,7.523594766949045e-05,25
ARSL,0.7079,1.5750091355227366e-07,42
TNFRSF12A,0.7079,9.573315700868928e-07,37
PLAT,0.7077,7.809213367243654e-08,44
THEM4,0.7076,7.850522867470996e-08,44
AKAP7,0.7076,7.821068587514074e-08,44
EPCAM,0.7075,7.886318868379279e-08,44
