gene,spearman_r,p_value,n_samples
CCDC82,0.3545,0.04297749271828558,33
UBQLN4,0.3544,0.043014790629008356,33
CEP112,0.3544,0.05042314175035636,31
CDC37,0.3543,0.04310143483825789,33
NUP58,0.3542,0.04312011256121825,33
RPUSD2,0.3542,0.04316953015606148,33
NDUFAF1,0.3542,0.043150829994629505,33
CWF19L2,0.3542,0.04315747344532484,33
NAA40,0.3541,0.06997568352672394,27
RNF187,0.3541,0.06447348833866189,28
TFAM,0.3539,0.04333137776450103,33
ZNF526,0.3538,0.2145398708812465,14
CAVIN3,0.3538,0.04338758904022532,33
NUP35,0.3537,0.04345608478562334,33
TRMU,0.3537,0.04345608478562334,33
AK7,0.3536,0.19607167843419873,15
KIF1B,0.3536,0.043536956611842634,33
BZW1,0.3532,0.04379409712942694,33
DDX6,0.3532,0.043787696467941076,33
EFCAB7,0.3531,0.04382543384427727,33
FMC1,0.353,0.05572845357223341,30
UPF1,0.353,0.043900930011051296,33
GLMP,0.353,0.043900930011051296,33
YEATS2,0.3529,0.06039366026855651,29
CEP164,0.3529,0.1269661555961415,20
PJA1,0.3528,0.08370124742854466,25
CSF1R,0.3527,0.044096290438676446,33
AIMP1,0.3526,0.044127898247176375,33
WDR7,0.3525,0.044203723217019854,33
UPP1,0.3525,0.04422268388294334,33
ALG13,0.3524,0.04431136584227799,33
ZBTB1,0.3524,0.04425441039270149,33
RMND1,0.3524,0.04431136584227799,33
SMARCE1,0.3524,0.04431136584227799,33
NIF3L1,0.3523,0.04434967433622257,33
RACK1,0.3521,0.04445725376633364,33
ZDHHC4,0.3521,0.15188073872000532,18
PSMA4,0.352,0.04456537301017742,33
C12orf73,0.3519,0.044635555618023834,33
ZBED8,0.3519,0.05219629288778095,31
SOGA1,0.3517,0.08472471817069545,25
TCEAL1,0.3516,0.04477623812287031,33
ADSL,0.3516,0.04481448384318,33
CARD8,0.3515,0.04484673832591848,33
AFF4,0.3515,0.04487186549869938,33
MCL1,0.3514,0.048617135041569726,32
SCUBE1,0.3514,0.09224155495300812,24
DESI1,0.3514,0.044961644166647205,33
ZNF511,0.3514,0.08502525568789478,25
TMEM106A,0.3513,0.09231725461010787,24
ACOT11,0.3513,0.04498080122589271,33
HSCB,0.3512,0.04508994878884843,33
ACTR1A,0.3512,0.0450707636161573,33
NUP214,0.3511,0.04516088359677328,33
TMX3,0.351,0.045193457769211236,33
TACC1,0.3507,0.04538012783970635,33
SLMAP,0.3506,0.0454514822652191,33
THADA,0.3505,0.045517161543558275,33
XAB2,0.3505,0.04550362830626758,33
TM9SF3,0.3505,0.04550936528069353,33
ODR4,0.3504,0.045619548077005294,33
SOS2,0.3503,0.045677531051592696,33
TRMT112,0.3501,0.04582117384571846,33
