gene,spearman_r,p_value,n_samples
RANBP10,0.7251,8.246648889363918e-08,41
CSF1R,0.7251,8.258196668853621e-08,41
SLCO3A1,0.7251,1.7841265694159342e-07,39
COL6A2,0.725,8.302105997390942e-08,41
DMRT2,0.725,0.0022270323137542143,15
SV2A,0.725,0.0022270323137542143,15
PPP1R1A,0.7249,0.0004463348134430278,19
CHEK1,0.7248,8.366710619589842e-08,41
VCL,0.7247,8.418963396687491e-08,41
LYAR,0.7246,8.517640201179437e-08,41
PTPN9,0.7246,8.484446199914874e-08,41
C19orf47,0.7245,8.521001158113354e-08,41
LRP10,0.7243,8.653335872302952e-08,41
ARHGEF19,0.7243,5.93823203448884e-07,36
TBRG4,0.7241,8.778828032208585e-08,41
P2RX4,0.724,8.829326456451424e-08,41
TMEM17,0.724,1.2991716795545455e-06,34
VDAC1,0.724,8.782829918691218e-08,41
CD82,0.7239,8.872022477003385e-08,41
INA,0.7239,1.921491047759984e-06,33
NT5DC1,0.7238,8.910859982812214e-08,41
PDGFA,0.7238,2.9291817308634706e-05,26
LBR,0.7237,8.95308755473063e-08,41
PDCD2,0.7237,8.953929624491005e-08,41
STARD10,0.7236,9.000422698256404e-08,41
PDCD6IP,0.7236,9.039821490910304e-08,41
GTPBP1,0.7236,9.009462371019063e-08,41
CHSY3,0.7235,0.001534481189823956,16
COQ8B,0.7234,9.109958960322386e-08,41
GLI2,0.7234,1.9672731669494008e-06,33
CROT,0.7234,9.113142055669683e-08,41
PAM,0.7231,9.324749425519622e-08,41
MFF,0.723,9.351937051388651e-08,41
PSCA,0.723,0.001039474611597621,17
HSPA13,0.723,9.338334411072204e-08,41
SPATS2L,0.7229,9.38755823587923e-08,41
EXD2,0.7229,9.401231763890236e-08,41
CAMSAP2,0.7228,9.454962466238221e-08,41
TRIM36,0.7228,9.472931286285511e-08,41
APOBEC3F,0.7227,9.540893253897546e-08,41
MLPH,0.7227,9.522809261602527e-08,41
EFHD2,0.7226,9.568705794109043e-08,41
SNX33,0.7226,9.600833979633704e-08,41
MDN1,0.7225,9.669657162892975e-08,41
MRI1,0.7225,9.669657162892975e-08,41
HTT,0.7225,9.669657162892975e-08,41
DHCR7,0.7223,9.744532775311161e-08,41
ISLR,0.7222,9.837239636708136e-08,41
