gene,spearman_r,p_value,n_samples
TEAD1,0.2261,0.09698711935302279,55
IGKV1-8,0.2261,0.13087731755500856,46
SMYD5,0.2261,0.06579921462227423,67
MPHOSPH8,0.2259,0.06605516031284442,67
STAU2,0.2258,0.0661265218129754,67
UBOX5,0.2258,0.28872940385237794,24
VASH1,0.2258,0.12285467969184437,48
H1-10,0.2257,0.06630158656834657,67
CYTH1,0.2257,0.08027350520956789,61
ZFYVE26,0.2256,0.07548312592581927,63
TWF2,0.2256,0.06647702049535675,67
CAPN7,0.2256,0.0663751511647892,67
P3H2,0.2256,0.10783985111122642,52
MMP25,0.2255,0.21471491543292792,32
RNH1,0.2254,0.06662529657770246,67
CREG1,0.2254,0.15654227840292562,41
PTGR2,0.2254,0.07104192410729737,65
GTPBP10,0.2254,0.06664166814821185,67
EIF3D,0.2253,0.06680665326693268,67
SCYL1,0.2253,0.06680944631103403,67
PDZD11,0.2251,0.06698316487419106,67
PLEKHB2,0.2251,0.17430595765963505,38
CYBA,0.225,0.06716845153140955,67
ARHGAP5,0.2249,0.06731796766271454,67
C12orf75,0.2248,0.11266992989796629,51
WDR5,0.2247,0.06752278598129084,67
ICAM3,0.2247,0.07428969294440228,64
SRSF2,0.2245,0.06784312447920464,67
SKIV2L,0.2244,0.0679238449964008,67
STK11,0.2244,0.08745971814136762,59
DDX39B,0.2244,0.0679435846054154,67
NDUFC1,0.2244,0.16962696060514582,39
FBXW9,0.2243,0.07480860050109657,64
USE1,0.2242,0.0681142635258072,67
ANTXR2,0.2242,0.06820678596582579,67
RFXANK,0.2242,0.09070770947269789,58
POGZ,0.2241,0.06825959511124916,67
ATG2A,0.2241,0.07988423306717302,62
NDUFAF6,0.224,0.11407932350130749,51
CNOT3,0.224,0.06843393263485023,67
FASTKD5,0.2237,0.06879948820110317,67
LZIC,0.2236,0.0688811888355704,67
FRYL,0.2236,0.06892650250851265,67
LILRB4,0.2235,0.40529834728275926,16
CARHSP1,0.2235,0.06906778245281746,67
GRPEL2,0.2235,0.40529834728275926,16
NOL4L,0.2234,0.10111008225986166,55
EIF4A2,0.2233,0.0692549042814394,67
LRRC8C,0.2233,0.06928897659363362,67
RABGAP1,0.2233,0.06934277003862223,67
ALPI,0.2232,0.2944747996819656,24
SPAG7,0.223,0.06970389120054821,67
PRF1,0.223,0.23612871385177933,30
